system_id,poly_id,num_vars,polynomial
507,2,3,x0**7*x1**7*x2 + 3246 mod 32003*x1**7*x2
508,0,3,x0**7*x1**8*x2**4 + 9035 mod 32003*x0**4*x1**7 + 5818 mod 32003*x0*x1**3*x2
508,1,3,x0**7*x1**6*x2**4 + 5710 mod 32003*x0*x1**4
508,2,3,x1
508,3,3,x0**10*x1**4*x2**4 + 3220 mod 32003*x0**12*x1**2*x2
508,4,3,x0**4*x1**2*x2**13 + 9435 mod 32003*x0**14*x2 + 18158 mod 32003*x0**4*x2
508,5,3,x0**4*x1*x2**11 + 643 mod 32003*x0**2*x1**3
508,6,3,x0**2 + 2305 mod 32003*x2
509,0,3,x0**5*x1**9 + 16585 mod 32003*x0**3*x1**2*x2**3
509,1,3,x0**5*x2**5 + 21734 mod 32003*x0**3*x2 + 5394 mod 32003*x1*x2**2
510,0,3,x0**3*x1*x2**16 + 6019 mod 32003*x2**16 + 5335 mod 32003*x2**14
510,1,3,x0**6*x1**2*x2**2 + 219 mod 32003*x0**3*x1**3*x2**2 + 7746 mod 32003*x1*x2**4
510,2,3,x0*x1*x2**7 + 8525 mod 32003*x0*x2
510,3,3,x0**2*x2**7 + 24766 mod 32003*x1**6 + 31898 mod 32003*x0**2
510,4,3,x0**5*x1**4*x2 + 25360 mod 32003*x0**4*x1**4*x2
511,0,3,x1*x2**8 + 24473 mod 32003*x0**2*x2**6
511,1,3,x0*x1**6*x2**4 + 17919 mod 32003*x0**9*x2
511,2,3,x0**5*x1**11*x2**4 + 22035 mod 32003*x1**4*x2**7 + 2905 mod 32003*x0**3
511,3,3,x0**4*x1**5*x2**11 + 4170 mod 32003*x1**19 + 14742 mod 32003*x0*x1**4*x2**6
512,0,3,x1**7*x2**11 + 20013 mod 32003*x0*x1**8*x2 + 24879 mod 32003*x0**2*x1**3*x2**4
512,1,3,x1**6*x2**9 + 11114 mod 32003*x0**6*x1*x2 + 13797 mod 32003*x0*x2**4 + 27943 mod 32003*x1**2*x2
512,2,3,x0**5*x1**12*x2 + 14838 mod 32003*x0**7*x2**3 + 410 mod 32003*x0 + 2176 mod 32003*x2
512,3,3,x0**14*x1*x2**3 + 1625 mod 32003*x0**3*x1**10*x2**4 + 3891 mod 32003*x0**6*x2**2
512,4,3,x0*x1**5*x2**6 + 6578 mod 32003*x0**4*x2**2 + 8246 mod 32003*x0**2*x1**3
512,5,3,x0**7*x1**6*x2 + 7272 mod 32003*x0**3*x1**6
513,0,3,x0**3*x1**9*x2**5 + 28426 mod 32003*x1**6
513,1,3,x0**11*x1**4 + 25723 mod 32003*x2**11
513,2,3,x0**5*x1*x2**12 + 14990 mod 32003*x0**3*x2 + 8449 mod 32003*x2**2
513,3,3,x0**3*x2 + 4261 mod 32003*x1*x2
513,4,3,x0**5*x1**7*x2 + 9679 mod 32003*x2**6
513,5,3,x0**7*x1**10 + 1418 mod 32003*x1**3*x2**11
513,6,3,x0**10*x1**2*x2**4 + 28493 mod 32003*x1**7
514,0,3,x0**2*x1**2*x2**2 + 26949 mod 32003*x1**2
514,1,3,x0**7*x1**4*x2**2 + 11194 mod 32003*x0**5*x1*x2**3
514,2,3,x0**4*x1**4 + 27627 mod 32003*x0*x1**3*x2**2 + 5220 mod 32003*x2**3 + 30640 mod 32003*x2
514,3,3,x0**15*x1**2*x2**3 + 19425 mod 32003*x0**9*x1**3*x2**5
514,4,3,x0**8*x1**6*x2**3 + 13567 mod 32003*x0**2*x1**11*x2**2
514,5,3,x0**8*x1*x2**4 + 13829 mod 32003*x0**3*x1**4*x2**3 + 430 mod 32003*x2**5
514,6,3,x0*x1**7*x2**6 + 27616 mod 32003*x2**3
514,7,3,x0**5*x1**5*x2**4 + 21051 mod 32003*x0**4*x1*x2**5
514,8,3,x0**5*x2**4 + 15813 mod 32003*x1**5*x2
514,9,3,x0**3*x1**5*x2 + 10841 mod 32003*x0*x1**2*x2**4
515,0,3,x0**7*x1**4*x2**3 + 4454 mod 32003*x0**2*x1**4*x2**3
515,1,3,x0*x1**3*x2**14 + 21336 mod 32003*x0**8*x1**4*x2**4 + 33 mod 32003*x0*x1**2
515,2,3,x0**3*x1**3*x2**14 + 1444 mod 32003*x0**5*x1*x2**3
515,3,3,x0**5*x1 + 17922 mod 32003*x1**2*x2**2
515,4,3,x0*x1**5*x2**7 + 4046 mod 32003*x0**8*x1**3
515,5,3,x0*x1**6*x2 + 29955 mod 32003*x0**3
515,6,3,x0*x1**10*x2**5 + 5029 mod 32003*x0**5
516,0,3,x1**12*x2**3 + 10550 mod 32003*x0**10*x1**4 + 27700 mod 32003*x0**9*x2**4
516,1,3,x0**3*x1**12*x2**3 + 22762 mod 32003*x0**2*x1*x2
517,0,3,x0**12*x1**5 + 28270 mod 32003*x0**8*x1**7
517,1,3,x0**2*x1**7*x2**4 + 20703 mod 32003*x0**5*x2
517,2,3,x0**9*x1**2 + 4273 mod 32003*x0**7*x1**3*x2
517,3,3,x0**2*x1**10*x2**6 + 19706 mod 32003*x1**4*x2
517,4,3,x0**5*x2**3 + 22217 mod 32003*x0**2*x2**6 + 5699 mod 32003*x0 + 21555 mod 32003*x2
517,5,3,x0*x1**3 + 16021 mod 32003*x0**2
518,0,3,x0**4*x1**11*x2**2 + 31128 mod 32003*x1*x2**2
518,1,3,x0**15*x1**2*x2**3 + 31274 mod 32003*x2**3
518,2,3,x0**5*x1**5*x2**4 + 3830 mod 32003*x0**4*x1**3
518,3,3,x0*x1**15*x2**4 + 26021 mod 32003*x0*x1**6*x2**8 + 13145 mod 32003*x1*x2**8 + 30206 mod 32003*x1**2*x2**3
518,4,3,x0**3*x1*x2**8 + 18573 mod 32003*x1**3*x2**3 + 13100 mod 32003*x0**2
518,5,3,x0**4*x1**5*x2**8 + 18782 mod 32003*x0*x1*x2
518,6,3,x0**2*x1**17 + 13217 mod 32003*x0**4
518,7,3,x0**3*x1**2*x2**14 + 31452 mod 32003*x0**5*x2
519,0,3,x0*x1**10*x2**4 + 1521 mod 32003*x1**4*x2**3
519,1,3,x1**12 + 6418 mod 32003*x0**4*x1*x2
519,2,3,x1**2 + 2314 mod 32003*x0
519,3,3,x0**3*x1*x2**5 + 17223 mod 32003*x1**3
520,0,3,x0**4*x1**11*x2**4 + 1387 mod 32003*x0*x1*x2**14
520,1,3,x0**14*x1**2*x2 + 14319 mod 32003*x0**7*x1
520,2,3,x0*x1**5 + 28370 mod 32003*x0*x1*x2
520,3,3,x0**2*x1*x2**13 + 15042 mod 32003*x1**2
520,4,3,x0**4*x1**9*x2**5 + 5365 mod 32003*x0**2*x1**4*x2**2
520,5,3,x0**6*x1**7*x2**6 + 9528 mod 32003*x0**2*x1**8
520,6,3,x0**2*x1**7*x2**6 + 19974 mod 32003*x0
520,7,3,x0**2*x1**7*x2**7 + 24682 mod 32003*x0*x1**7*x2**5 + 11880 mod 32003*x0**3*x1**2*x2**6 + 27048 mod 32003*x1**7*x2**2
521,0,3,x0**3*x1 + 20758 mod 32003*x1**2*x2
521,1,3,x0**14*x2 + 18240 mod 32003*x0*x1**4*x2**5
521,2,3,x1**19 + 9702 mod 32003*x0**4*x1**8*x2**4
521,3,3,x0**2*x1**4*x2**4 + 535 mod 32003*x1**3*x2 + 10312 mod 32003*x2
521,4,3,x0*x1*x2**18 + 26520 mod 32003*x0**3*x1*x2**7
521,5,3,x0**12*x1*x2**2 + 12095 mod 32003*x0*x1**2
521,6,3,x0**7*x1**10 + 1107 mod 32003*x1**13*x2**3
521,7,3,x0**10*x1**2*x2**2 + 1268 mod 32003*x0**4*x1**6*x2**2 + 22923 mod 32003*x0**5*x1*x2**4
522,0,3,x1**2*x2**5 + 25642 mod 32003*x1
522,1,3,x0**3*x1**13*x2**3 + 20489 mod 32003*x0*x1**10
522,2,3,x1**7*x2**12 + 31083 mod 32003*x0**4*x1**4*x2**2
522,3,3,x0**6*x1**7*x2**7 + 3178 mod 32003*x0**15*x1
522,4,3,x2**6 + 7337 mod 32003*x0*x2
522,5,3,x0**13*x1**4 + 2981 mod 32003*x0**2*x1**7 + 18302 mod 32003*x0**3*x1*x2
522,6,3,x0**10*x1**6*x2**3 + 3561 mod 32003*x0**2*x1**10*x2**6 + 11809 mod 32003*x2
522,7,3,x0**2*x1**11*x2**3 + 28673 mod 32003*x0**2*x1**5*x2**3
522,8,3,x0**11*x2**8 + 28681 mod 32003*x0**3*x2**6
522,9,3,x0**2*x1**4*x2**12 + 31853 mod 32003*x2**5 + 2616 mod 32003*x0**2*x1
523,0,3,x0**7*x1**5*x2**4 + 22204 mod 32003*x0*x1**6
523,1,3,x0**16*x1**2*x2**2 + 16424 mod 32003*x0*x1**2*x2**7 + 24768 mod 32003*x0**2*x1**4*x2 + 29272 mod 32003*x0**2*x1*x2
523,2,3,x0**5*x1**3*x2**11 + 12964 mod 32003*x0**7*x1**11 + 28786 mod 32003*x0**7*x1**3*x2**7 + 26420 mod 32003*x0**6*x1**3*x2**6
523,3,3,x0**11*x2**8 + 21677 mod 32003*x0**3*x1**6
523,4,3,x0**6*x1*x2 + 18465 mod 32003*x0*x1**3
523,5,3,x0**2*x1**2*x2**3 + 30689 mod 32003*x0*x1**3*x2
523,6,3,x0**5*x2**5 + 6876 mod 32003*x0*x1**3*x2**2
523,7,3,x0**10*x1**4 + 17701 mod 32003*x1*x2
523,8,3,x0**2*x1**11*x2 + 23554 mod 32003*x0*x1**2*x2**7
523,9,3,x0**10*x1**3*x2**3 + 9300 mod 32003*x0**3*x1**4*x2**9
524,0,3,x0**10*x1**5*x2**2 + 14865 mod 32003*x0**6*x1**10
524,1,3,x0**8*x1**4*x2**2 + 3276 mod 32003*x0*x1**2*x2**9
524,2,3,x0*x1**3*x2 + 24240 mod 32003*x0*x1
524,3,3,x0**12*x1*x2**2 + 15937 mod 32003*x1**4*x2**4
524,4,3,x0**5*x1**2 + 5532 mod 32003*x0**2*x2**4
524,5,3,x0*x1**10*x2**9 + 16922 mod 32003*x1**3*x2**14
524,6,3,x0**5*x1**6*x2**8 + 22911 mod 32003*x0**5*x1*x2**13
525,0,3,x0*x1**10*x2 + 21814 mod 32003*x0**8*x1
525,1,3,x0**3*x1**4*x2**3 + 23773 mod 32003*x0**6*x1
526,0,3,x0**18*x1*x2 + 28004 mod 32003*x0**10*x1*x2**9
526,1,3,x1**9*x2**8 + 17304 mod 32003*x1**2*x2**3
526,2,3,x0**4*x1*x2**15 + 24470 mod 32003*x0**11*x2**5
526,3,3,x0**3*x1**7*x2**7 + 9191 mod 32003*x0**2
526,4,3,x0**2*x1**7*x2 + 25381 mod 32003*x0**3*x1*x2
526,5,3,x0**9*x1**3*x2**8 + 25473 mod 32003*x1**4*x2**5 + 25388 mod 32003*x0**2
527,0,3,x0*x1**6*x2**3 + 17078 mod 32003*x1**2
527,1,3,x0**5*x1**11*x2**4 + 5883 mod 32003*x0**6*x1**3*x2**2
528,0,3,x0**8*x1**6*x2 + 25467 mod 32003*x1*x2**2
528,1,3,x0**5*x1**5*x2**8 + 18160 mod 32003*x0**7*x1*x2**3
528,2,3,x0**5*x1**11*x2**4 + 4179 mod 32003*x0*x1**2*x2
528,3,3,x0**3*x1**5*x2**5 + 19347 mod 32003*x0**7*x1**2*x2**3 + 20907 mod 32003*x0**2*x1*x2**9
529,0,3,x0**4*x1**10 + 4886 mod 32003*x0**4*x2**6
529,1,3,x0*x1**3*x2**14 + 11494 mod 32003*x0**7*x1**2*x2**3
529,2,3,x0**7*x1**5*x2**8 + 33 mod 32003*x0**3*x1**4*x2**2
529,3,3,x0**3*x2**14 + 21808 mod 32003*x1**2
529,4,3,x0*x1**10*x2 + 28410 mod 32003*x1**8*x2**3
529,5,3,x0**10*x1**3*x2**5 + 3111 mod 32003*x2
529,6,3,x0**7*x1*x2**8 + 28858 mod 32003*x2**12
529,7,3,x0**8*x1**3*x2**8 + 27777 mod 32003*x1**3*x2**14
529,8,3,x0**3*x1**12*x2 + 30228 mod 32003*x0
529,9,3,x0**15*x1**2 + 27468 mod 32003*x2**2
530,0,3,x0**5*x1**4*x2**2 + 23478 mod 32003*x0*x2**2
530,1,3,x0**10*x1**6*x2 + 2288 mod 32003*x0**5*x1**8*x2**2
530,2,3,x0**10*x1**7*x2**3 + 1048 mod 32003*x0**2*x1**8*x2**4
531,0,3,x0*x1 + 26488 mod 32003*x2
531,1,3,x0**10*x1**3*x2**3 + 908 mod 32003*x0**4*x1**4*x2**3
531,2,3,x0**3*x1**8 + 1842 mod 32003*x0*x1**5
531,3,3,x0*x1**3*x2**8 + 28986 mod 32003*x1**4*x2**5
531,4,3,x0**3*x1**12*x2 + 12050 mod 32003*x0**6*x1*x2
531,5,3,x2**13 + 19194 mod 32003*x1**3*x2**9 + 5772 mod 32003*x1*x2**2
531,6,3,x0**7*x1**4*x2 + 8461 mod 32003*x1**8*x2
531,7,3,x0**8*x1**3*x2 + 20570 mod 32003*x0**4*x1**4*x2 + 17918 mod 32003*x0*x2**8 + 23821 mod 32003*x1**5*x2**3
531,8,3,x1**7*x2 + 18933 mod 32003*x0**6*x2
532,0,3,x0*x1**2*x2**11 + 24116 mod 32003*x0
532,1,3,x1**5*x2**6 + 24758 mod 32003*x0**6*x1**2*x2**2
532,2,3,x0**6*x1**12*x2 + 13484 mod 32003*x0**5*x1**7 + 7214 mod 32003*x0*x1**10
533,0,3,x0**2*x1**10 + 24352 mod 32003*x0**3*x1**4*x2**5 + 4488 mod 32003*x0*x2
533,1,3,x1**8*x2**11 + 4768 mod 32003*x0**5*x1**3*x2**4
533,2,3,x0**4*x1**4*x2**7 + 6762 mod 32003*x0*x1**2*x2
533,3,3,x0**8*x1**10 + 29739 mod 32003*x0**10*x2
533,4,3,x0*x1**13*x2**2 + 25973 mod 32003*x0**11*x2**2
534,0,3,x0*x1**2*x2**2 + 13980 mod 32003*x0**3*x2
534,1,3,x0**3*x1**10*x2**3 + 26741 mod 32003*x0**5*x2**4
534,2,3,x0**4*x1**8*x2**3 + 1147 mod 32003*x2**14
534,3,3,x1**3*x2**8 + 10853 mod 32003*x0**3*x1**5*x2**2
534,4,3,x0**5*x1**5*x2**3 + 14071 mod 32003*x0*x1**2*x2**8
534,5,3,x0**2*x2**13 + 2440 mod 32003*x0*x1**3*x2**4 + 6943 mod 32003*x0**4*x2**3
534,6,3,x0**8*x1**7 + 7473 mod 32003*x1*x2 + 10264 mod 32003*x1
534,7,3,x0**12*x1**2 + 27953 mod 32003*x0**4*x1**8
534,8,3,x0*x1**7 + 2396 mod 32003*x0*x1**6*x2
534,9,3,x1**5*x2**7 + 31198 mod 32003*x1
535,0,3,x0**5*x1**8*x2**5 + 27602 mod 32003*x0**4*x1*x2**9
535,1,3,x0**3*x1**11*x2**3 + 4592 mod 32003*x0**8*x2**3
535,2,3,x0*x1*x2**16 + 31460 mod 32003*x0**4*x1**2*x2**8
536,0,3,x0**6*x1**9*x2 + 30646 mod 32003*x0**2*x1*x2
536,1,3,x0**3*x1**6*x2**2 + 19984 mod 32003*x1**2*x2**2 + 16092 mod 32003*x1
536,2,3,x0**6*x1**6*x2**4 + 31665 mod 32003*x0*x2
536,3,3,x0**4*x1**3*x2**12 + 3064 mod 32003*x0**8*x1 + 13566 mod 32003*x0
536,4,3,x0**6*x1**2*x2**5 + 31723 mod 32003*x1*x2**6
536,5,3,x0**7*x1**3*x2**5 + 16068 mod 32003*x0**2*x1**4*x2**8
536,6,3,x0*x2**2 + 9485 mod 32003*x1*x2**2
536,7,3,x0**2*x1**12*x2**4 + 24477 mod 32003*x0**2*x2
536,8,3,x0**5*x1**4*x2**11 + 2970 mod 32003*x0*x2
537,0,3,x0**11*x1**6*x2 + 19384 mod 32003*x0**2*x1**6*x2**4
537,1,3,x0**3*x1**4*x2**12 + 7354 mod 32003*x0**7*x1*x2**2
537,2,3,x0**2*x1**7*x2**2 + 19650 mod 32003*x0
537,3,3,x0**3*x1**3*x2**3 + 18275 mod 32003*x0*x1**2*x2
537,4,3,x0**17*x1**2 + 16827 mod 32003*x0**3*x1**2*x2**12
537,5,3,x0**5*x1**7*x2**4 + 25470 mod 32003*x1**8*x2**3
537,6,3,x0**5*x1**7*x2**2 + 8522 mod 32003*x0**3*x1**2*x2**9
537,7,3,x0**9*x1*x2**8 + 25469 mod 32003*x0**4*x1**7*x2**2
537,8,3,x0*x1**8*x2**11 + 14008 mod 32003*x0**4*x1**4*x2**7 + 28895 mod 32003*x2**4
537,9,3,x0**4*x1**2 + 24326 mod 32003*x0**2*x1**2*x2**2
538,0,3,x1**6 + 22740 mod 32003*x1**4
538,1,3,x0**3*x1*x2**2 + 25067 mod 32003*x0**2
538,2,3,x0**3*x1**5*x2**8 + 10266 mod 32003*x0**2*x1**6*x2**6 + 18891 mod 32003*x0**9
538,3,3,x0**15*x1**2*x2 + 19110 mod 32003*x0**2*x1**3*x2**3
538,4,3,x0*x2**3 + 20511 mod 32003*x0*x1**2
538,5,3,x0**2*x1**5*x2**6 + 4201 mod 32003*x0**9*x2**3 + 8377 mod 32003*x0*x2**5
539,0,3,x0**2*x1**5 + 13877 mod 32003*x0**4*x2**3
539,1,3,x0**10*x1**3*x2**3 + 23532 mod 32003*x1**3*x2**7
539,2,3,x1**10*x2**5 + 13898 mod 32003*x0**5*x1**3
539,3,3,x0**11*x1*x2**3 + 23852 mod 32003*x0*x1
539,4,3,x0**3*x1**5*x2**2 + 12365 mod 32003*x2**5
539,5,3,x0**16*x1**2 + 16523 mod 32003*x0*x1**2 + 15582 mod 32003*x0*x1
539,6,3,x1**9 + 25208 mod 32003*x0**2*x1*x2**3
539,7,3,x1*x2**2 + 7351 mod 32003*x1
539,8,3,x0**5*x1**4*x2**8 + 16425 mod 32003*x0**2*x1**3
539,9,3,x0*x1**2*x2**5 + 21250 mod 32003*x0**3*x1**3 + 24561 mod 32003*x0**4
540,0,3,x0**5*x2**8 + 3813 mod 32003*x1*x2
540,1,3,x0**5*x1**6*x2**7 + 27459 mod 32003*x0**9*x1**6*x2 + 19443 mod 32003*x1**4*x2**7
540,2,3,x0**9*x1**2*x2**5 + 19398 mod 32003*x0**6*x1**4*x2**3
540,3,3,x0**4*x1**2*x2**4 + 24069 mod 32003*x2**5
540,4,3,x1**2*x2**8 + 31275 mod 32003*x1**2*x2**3 + 1535 mod 32003*x0*x2**3
540,5,3,x0**9*x1*x2 + 9173 mod 32003*x1**3*x2**3
540,6,3,x0**8*x1**5*x2**7 + 25933 mod 32003*x0**3*x2**2
540,7,3,x0**2*x1**2*x2**3 + 12156 mod 32003*x0**2*x1
541,0,3,x0**5*x1**7*x2 + 20108 mod 32003*x0**4*x1**2*x2
541,1,3,x0**3*x1**6*x2**7 + 15247 mod 32003*x0*x2**12
541,2,3,x0**7*x1**4*x2**4 + 27652 mod 32003*x0**4*x1**2*x2**3
541,3,3,x0**3*x1**6*x2**6 + 15732 mod 32003*x0*x1**11
542,0,3,x0*x2**15 + 18601 mod 32003*x0**10*x2**2 + 12737 mod 32003*x2
542,1,3,x0**5*x1**4*x2**3 + 2641 mod 32003*x0*x1*x2
542,2,3,x0**12*x1**4 + 12848 mod 32003*x0**7*x1*x2**2 + 13721 mod 32003*x0*x2**4
542,3,3,x0*x1**7*x2**8 + 15626 mod 32003*x1**8*x2**8
542,4,3,x0**7*x1**5*x2**4 + 20218 mod 32003*x0**4*x1*x2**3
542,5,3,x1**3*x2**2 + 4066 mod 32003*x0*x2
542,6,3,x0*x1**8*x2**3 + 4476 mod 32003*x1**6*x2
543,0,3,x0**8*x1**3*x2**3 + 9766 mod 32003*x1**2*x2
543,1,3,x0*x1**7*x2**11 + 20816 mod 32003*x0**4*x2**3
543,2,3,x0**5*x1**3*x2**3 + 13298 mod 32003*x0**3*x2**5
543,3,3,x0**2*x1**10*x2**7 + 23380 mod 32003*x0**2*x1**7*x2**3
543,4,3,x0*x1**7*x2**8 + 3573 mod 32003*x1**3
543,5,3,x1**12*x2**6 + 292 mod 32003*x0**5*x1**2*x2**4
543,6,3,x0**11*x1**4*x2**3 + 21958 mod 32003*x0*x1**2
543,7,3,x1*x2**3 + 28978 mod 32003*x1
543,8,3,x0**5*x1**7*x2**5 + 10780 mod 32003*x1
544,0,3,x0**4*x1**5*x2 + 10988 mod 32003*x0*x1**4*x2**2
544,1,3,x0**6*x1**8*x2**2 + 11036 mod 32003*x0**6*x2**6 + 1479 mod 32003*x0**3*x2**4
544,2,3,x0**5*x1**2*x2 + 23601 mod 32003*x1*x2**4 + 24355 mod 32003*x2**4 + 14718 mod 32003*x0*x1
544,3,3,x1**9*x2 + 27148 mod 32003*x2**9
544,4,3,x0**5*x1**8*x2 + 27646 mod 32003*x2**7
544,5,3,x0**5*x1**5*x2**5 + 8403 mod 32003*x0**2*x1*x2
544,6,3,x0**7*x1*x2**6 + 10497 mod 32003*x0**4*x1*x2**5 + 20184 mod 32003*x2**2
544,7,3,x0*x1**11*x2**5 + 31800 mod 32003*x0**7*x1*x2 + 28416 mod 32003*x0**6*x1*x2**2
545,0,3,x0**4*x1 + 2421 mod 32003*x2**2
545,1,3,x0**11*x1**3 + 14816 mod 32003*x0**4*x1**6*x2**3
545,2,3,x0**17*x1**2 + 13593 mod 32003*x0**10*x1**2*x2
545,3,3,x0**6*x1*x2**10 + 13201 mod 32003*x1**4
545,4,3,x0**9*x2**6 + 9237 mod 32003*x1*x2
545,5,3,x0**5*x2**3 + 27678 mod 32003*x0*x2**4
545,6,3,x0**7*x2**9 + 27964 mod 32003*x0*x2
545,7,3,x2**18 + 11573 mod 32003*x0**5*x1**11 + 11029 mod 32003*x0**3*x1**5*x2**3
545,8,3,x0*x1**2*x2**11 + 11968 mod 32003*x0*x1**2*x2**2
546,0,3,x0**2*x1*x2**6 + 16351 mod 32003*x0**2*x1**6
546,1,3,x0**10*x1*x2**9 + 24260 mod 32003*x0**3*x1**2 + 10031 mod 32003*x2
546,2,3,x0**4*x1*x2**10 + 22167 mod 32003*x0**9*x1*x2**4 + 3302 mod 32003*x0**10
546,3,3,x0**6*x1**9*x2 + 8926 mod 32003*x1**13*x2 + 9665 mod 32003*x1**5
546,4,3,x0*x1**3*x2**6 + 25777 mod 32003*x0**2
546,5,3,x0**12*x1**2*x2**2 + 2667 mod 32003*x1**3*x2**2
546,6,3,x0**5*x1*x2**10 + 23392 mod 32003*x0**7*x1**6*x2 + 25291 mod 32003*x0**2*x2**2
547,0,3,x1*x2 + 29883 mod 32003*x1
547,1,3,x1**8 + 22488 mod 32003*x0
547,2,3,x0**13*x2**2 + 25510 mod 32003*x0**7*x1
547,3,3,x1**12 + 25541 mod 32003*x0
547,4,3,x0**7*x1**3*x2**2 + 10599 mod 32003*x1**2*x2**8 + 15803 mod 32003*x1**2*x2**2
547,5,3,x1**9*x2**8 + 7769 mod 32003*x2**2
547,6,3,x0**8*x2**3 + 20390 mod 32003*x0**3*x1**2
547,7,3,x0**2*x2**6 + 22162 mod 32003*x0**7 + 22179 mod 32003*x0**2*x1**2*x2**2 + 7440 mod 32003*x1*x2
547,8,3,x0**2*x1**13*x2**2 + 15939 mod 32003*x0**6*x2**11 + 26851 mod 32003*x1**2
547,9,3,x0**2*x1**10*x2**6 + 28392 mod 32003*x0**2*x1**7*x2**2
548,0,3,x1**7 + 18491 mod 32003*x1*x2**3
548,1,3,x0**6*x2**5 + 14402 mod 32003*x0*x1**5*x2**5
548,2,3,x0*x1*x2**13 + 9141 mod 32003*x0*x1**3
548,3,3,x0**4*x1**2*x2**3 + 23822 mod 32003*x0**2*x1**2*x2**4 + 24032 mod 32003*x0**3*x1**2
548,4,3,x0**8*x1**6*x2**5 + 8240 mod 32003*x0**2*x1**9*x2**2
549,0,3,x0**5*x1**12 + 5737 mod 32003*x0**5*x1**3*x2**6 + 739 mod 32003*x1*x2**2
549,1,3,x0**3*x1**8 + 31517 mod 32003*x1*x2
549,2,3,x0**2*x1**6*x2**4 + 29408 mod 32003*x0**4*x2**4
550,0,3,x0**7*x1*x2**11 + 7120 mod 32003*x0
550,1,3,x0**14*x1**3*x2**2 + 21781 mod 32003*x0**6*x1**6*x2**3
551,0,3,x0**2*x1 + 24388 mod 32003*x0
551,1,3,x0*x1*x2**8 + 8970 mod 32003*x0**2*x1*x2
551,2,3,x1*x2**7 + 20914 mod 32003*x0**2*x1**5 + 19050 mod 32003*x0*x2**5
551,3,3,x0*x1**12*x2**4 + 23007 mod 32003*x0**3*x1**6*x2
551,4,3,x0**6*x1**7*x2**6 + 21636 mod 32003*x0**8*x1**9 + 10250 mod 32003*x0**5*x1**3*x2**4 + 14704 mod 32003*x0**6*x1
551,5,3,x0**4*x1**4*x2**11 + 13420 mod 32003*x0**14*x1**2*x2
551,6,3,x0**3*x2**14 + 6477 mod 32003*x0**4*x1**7*x2**2 + 17714 mod 32003*x0**5*x1**3*x2**2
551,7,3,x0**4*x2**13 + 12172 mod 32003*x2**2
551,8,3,x0*x1**3*x2**7 + 21283 mod 32003*x0**3
552,0,3,x0**7*x1**6*x2**4 + 12803 mod 32003*x0**7*x1**4*x2**2 + 28358 mod 32003*x1 + 5356 mod 32003*x2
552,1,3,x0**5*x1**5*x2**3 + 29008 mod 32003*x0**3*x2
552,2,3,x0**4*x1**3*x2**2 + 19914 mod 32003*x0**3*x1**4*x2**2
552,3,3,x2**9 + 12694 mod 32003*x2**3
552,4,3,x0**3*x1**11*x2 + 10031 mod 32003*x0**2*x2
552,5,3,x0**9*x2**10 + 4410 mod 32003*x0**4*x2
553,0,3,x0**3*x1**6*x2**6 + 19584 mod 32003*x0**5*x1**2*x2**8
553,1,3,x0**3*x1**3*x2**4 + 30292 mod 32003*x0**2
554,0,3,x0**3*x1**15 + 8416 mod 32003*x1**3
554,1,3,x0**7*x1**6*x2**6 + 10891 mod 32003*x0**14*x1**2*x2**2 + 15786 mod 32003*x0*x1**9*x2
554,2,3,x0**6*x1**8 + 5805 mod 32003*x0**6*x1*x2**3
554,3,3,x0**3*x1**5*x2**5 + 10998 mod 32003*x0**4*x1*x2**4
555,0,3,x0**12*x2**5 + 1289 mod 32003*x0*x1**9*x2**5
555,1,3,x0**10 + 27036 mod 32003*x0**5*x2**2 + 15731 mod 32003*x2
555,2,3,x2**11 + 3953 mod 32003*x0**3*x1
555,3,3,x0**7*x1**4*x2 + 23291 mod 32003*x1**5*x2**2 + 10209 mod 32003*x0*x1**2
555,4,3,x0**3*x2**16 + 17494 mod 32003*x0*x2**12
555,5,3,x0**3*x1**9*x2**4 + 21030 mod 32003*x0**2*x1**10*x2
555,6,3,x0**4*x1**8*x2 + 29189 mod 32003*x0*x1**3*x2**2
555,7,3,x0**2*x1**8*x2**4 + 16779 mod 32003*x0*x1**3
555,8,3,x1**7*x2**2 + 10225 mod 32003*x0**3*x2**2 + 20731 mod 32003*x0
556,0,3,x0**4*x1**3*x2**6 + 27084 mod 32003*x0**3*x1**3*x2**2
556,1,3,x0**3*x1**10*x2**7 + 1692 mod 32003*x1**12*x2**8
556,2,3,x0**6*x1**4*x2**8 + 24125 mod 32003*x0*x1**6*x2**5
556,3,3,x0**3*x1**5*x2**11 + 17176 mod 32003*x0**12*x1*x2**5 + 11720 mod 32003*x0**3*x1**2*x2**6
556,4,3,x1**13*x2**7 + 718 mod 32003*x0**3*x1**4*x2**7 + 8476 mod 32003*x0*x1**2*x2**9 + 26882 mod 32003*x1**6
556,5,3,x1*x2**6 + 29690 mod 32003*x0**3*x2**3
556,6,3,x0**6*x1**6*x2**4 + 31607 mod 32003*x1*x2**2
556,7,3,x0**17*x1**3 + 4144 mod 32003*x0*x1**4*x2 + 167 mod 32003*x0**4*x1
556,8,3,x0**5*x1**11*x2**4 + 17285 mod 32003*x0**7*x1**2*x2**3
556,9,3,x0**4*x1**3*x2**2 + 24921 mod 32003*x0**3*x1*x2**2 + 9151 mod 32003*x1*x2**3
