system_id,poly_id,num_vars,polynomial
467,5,4,x1*x3**7 + 26807 mod 32003*x0*x1**2*x3**3
467,6,4,x0**8*x3**8 + 27370 mod 32003*x0*x2**9*x3
467,7,4,x1**15*x2**4 + 7594 mod 32003*x1**9*x2**3
467,8,4,x0*x1**11*x2**6*x3**2 + 2010 mod 32003*x0*x1**5*x2*x3**5 + 13741 mod 32003*x0**6*x1**2*x3**3
467,9,4,x1**19 + 21569 mod 32003*x1**17
468,0,4,x3**15 + 19203 mod 32003*x3**4
468,1,4,x0**14*x1**4 + 149 mod 32003*x0*x1**11
468,2,4,x0**15*x1**4 + 2962 mod 32003*x0**8*x1**11
468,3,4,x3**19 + 8332 mod 32003*x3**13 + 5449 mod 32003*x3**4
468,4,4,x0**8*x1**4*x2**4*x3**2 + 16045 mod 32003*x1**4*x2
468,5,4,x1**8*x2**11 + 13163 mod 32003*x1**14*x2*x3
468,6,4,x2**19 + 31837 mod 32003*x2**15 + 21106 mod 32003*x2**3
468,7,4,x1**2*x3**13 + 5009 mod 32003*x1**2*x3**7
468,8,4,x0**14*x1**2*x3 + 14624 mod 32003*x2
468,9,4,x3**6 + 11165 mod 32003*x3**3
469,0,4,x0**6*x1**2*x2**3 + 13873 mod 32003*x0*x2**7
469,1,4,x1**3*x2**2*x3**9 + 18250 mod 32003*x1**4*x2**4
469,2,4,x2**4 + 19161 mod 32003*x2**2
469,3,4,x0**3*x1**5*x2*x3**6 + 22810 mod 32003*x0*x1**4*x2
469,4,4,x0**5 + 16821 mod 32003*x0**2
469,5,4,x0*x1**2*x2**2*x3**4 + 6047 mod 32003*x1**5*x2**2 + 6444 mod 32003*x0**3*x2**3
469,6,4,x1**18 + 15682 mod 32003*x1**17 + 16651 mod 32003*x1**15 + 28261 mod 32003*x1**14
469,7,4,x3**6 + 16591 mod 32003*x3**2
469,8,4,x0*x2*x3**18 + 10495 mod 32003*x1*x2**9*x3**7
469,9,4,x0**7*x1**6 + 1207 mod 32003*x0**7
470,0,5,x0*x1*x3**4 + 11499 mod 32003*x1**2
470,1,5,x1**19 + 1330 mod 32003*x1**14
470,2,5,x0*x1**4*x3**3*x4**7 + 3139 mod 32003*x0**2*x1*x3**6*x4**4
470,3,5,x1**7*x2*x4**4 + 25549 mod 32003*x0**4*x4 + 21362 mod 32003*x1*x4
470,4,5,x0**2*x1**2*x2**2*x3**3*x4**8 + 10334 mod 32003*x1**2*x3**2
470,5,5,x1**2*x3**2*x4**8 + 19179 mod 32003*x1*x3*x4
470,6,5,x0**7*x1*x2*x4**5 + 13408 mod 32003*x0**6*x2**4*x3**3 + 20255 mod 32003*x2*x3**2*x4**2
470,7,5,x3**7*x4**10 + 29118 mod 32003*x3**7 + 20381 mod 32003*x3**2*x4**2
470,8,5,x1**10*x2**7 + 3435 mod 32003*x1**2*x2**2
470,9,5,x2**7*x3*x4**8 + 11183 mod 32003*x3**3*x4**5
471,0,3,x0**12*x2**8 + 20852 mod 32003*x0*x2**10
471,1,3,x0**6*x1**12 + 28345 mod 32003*x1**14 + 13248 mod 32003*x1**12
471,2,3,x1**13 + 17396 mod 32003*x1**2
471,3,3,x0*x1**6*x2**12 + 30923 mod 32003*x0**2*x1**11*x2**5
471,4,3,x1**17 + 16094 mod 32003*x1**9
471,5,3,x0**4 + 6434 mod 32003*x0**3*x2
471,6,3,x0**12*x1**5 + 12311 mod 32003*x0*x1**2*x2**12 + 11335 mod 32003*x0**8*x2**5
471,7,3,x1**5*x2**9 + 23876 mod 32003*x1**4 + 25893 mod 32003*x1*x2**3
471,8,3,x0**7 + 4153 mod 32003*x0*x2**5
471,9,3,x0*x1**6*x2**4 + 9635 mod 32003*x0**2*x1**3
472,0,4,x3**18 + 9003 mod 32003*x3**16 + 11759 mod 32003*x3**5
472,1,4,x1**9 + 30507 mod 32003*x1
472,2,4,x1**9*x2**3*x3**3 + 24025 mod 32003*x0*x1**2*x2
472,3,4,x0**12*x1**6*x3**2 + 8988 mod 32003*x0**5*x1**2*x2**2
472,4,4,x1**13 + 29033 mod 32003*x1**5
472,5,4,x1**8*x2**4*x3**2 + 16062 mod 32003*x1**3*x2*x3**2
472,6,4,x0**5*x2**7 + 17437 mod 32003*x0**2*x2**8
472,7,4,x2**17 + 22563 mod 32003*x2
472,8,4,x1**9*x2 + 12172 mod 32003*x1*x2**8 + 14331 mod 32003*x1**2*x2**2
472,9,4,x0**2*x2**3*x3**2 + 12236 mod 32003*x2*x3**4
473,0,5,x3**9*x4**11 + 22081 mod 32003*x3**4*x4**10
473,1,5,x2*x4**2 + 15892 mod 32003*x4
473,2,5,x3**18 + 20611 mod 32003*x3**12
473,3,5,x0**3*x3**7 + 5272 mod 32003*x0**2
473,4,5,x0*x2**18*x3 + 17841 mod 32003*x0**7*x2**3*x3**4
473,5,5,x0**2*x1**5*x2**3 + 11564 mod 32003*x2**2
473,6,5,x0**16 + 30557 mod 32003*x0**14
473,7,5,x0*x2**12 + 30563 mod 32003*x0**7*x2 + 30903 mod 32003*x0**4*x2**2
473,8,5,x0**2*x2**3*x3**8*x4**6 + 6995 mod 32003*x0**10*x2**3*x3**3*x4 + 16318 mod 32003*x0*x3
473,9,5,x0**2*x1**2*x2**3*x3**6*x4 + 13547 mod 32003*x1**3
474,0,5,x0**7*x1**5*x2**4 + 14396 mod 32003*x0**4*x1**5*x2**5
474,1,5,x2**5*x3**6 + 6137 mod 32003*x2**4*x3**3
474,2,5,x0**9*x3**11 + 14067 mod 32003*x1**2*x2*x3**2
474,3,5,x0*x1**9*x2**2*x3**7*x4 + 12777 mod 32003*x0**10*x1**5*x3**4 + 9376 mod 32003*x0**6*x1*x2**2*x3**2*x4
474,4,5,x0**4*x4**3 + 20687 mod 32003*x0
474,5,5,x0**3*x2**3*x3**11*x4**3 + 29072 mod 32003*x0**2*x1**3*x2**11*x3**2
474,6,5,x0**19*x2 + 27230 mod 32003*x0**7*x2**4
474,7,5,x2**10 + 24663 mod 32003*x2**4 + 30996 mod 32003*x2**2
474,8,5,x1**7*x2*x4 + 12230 mod 32003*x1**3
474,9,5,x0**13 + 21193 mod 32003*x0**3 + 27348 mod 32003*x0
475,0,3,x0**8 + 21281 mod 32003*x0**4
475,1,3,x0**7*x1**3*x2**2 + 19181 mod 32003*x2**4
475,2,3,x0**6*x1**7*x2**3 + 3727 mod 32003*x0**3
475,3,3,x0**9*x1**2*x2**4 + 19528 mod 32003*x0**2*x1**9*x2
475,4,3,x0**5*x1**6*x2**9 + 3633 mod 32003*x0**2*x1**8*x2**2
475,5,3,x0**3*x2**15 + 25698 mod 32003*x0**7*x2**6
475,6,3,x1**20 + 27093 mod 32003*x1**9
475,7,3,x0**4 + 1583 mod 32003*x0**2
475,8,3,x2**14 + 9428 mod 32003*x2**2
475,9,3,x1**11 + 21108 mod 32003*x1**6
476,0,5,x0**5*x1**5*x3**3*x4**5 + 23510 mod 32003*x0**2*x1**8*x3*x4**3
476,1,5,x1**10*x3 + 10688 mod 32003*x0**3*x1**2*x2**2*x3**2
476,2,5,x3**3*x4**14 + 27160 mod 32003*x0**3*x1**7*x3
476,3,5,x0**3*x1**3*x3**7*x4 + 27776 mod 32003*x0**3*x2*x3*x4**4
476,4,5,x3**10 + 4113 mod 32003*x3**5
476,5,5,x0**2*x1*x4**10 + 19718 mod 32003*x0*x1**9*x4**2
476,6,5,x1**12 + 10581 mod 32003*x1**6
476,7,5,x0*x1*x3**6 + 25663 mod 32003*x2
476,8,5,x4**19 + 12799 mod 32003*x4**12 + 11447 mod 32003*x4**5 + 24852 mod 32003*x4**2
476,9,5,x1**9*x2**5*x3**4 + 5508 mod 32003*x1**2*x2**2*x3**4
477,0,4,x2**5*x3**14 + 23947 mod 32003*x2**8 + 11097 mod 32003*x2**7
477,1,4,x0**7*x1**5*x2**3*x3**5 + 24316 mod 32003*x0*x1**2 + 21106 mod 32003*x0*x2**2
477,2,4,x0**9*x3**7 + 21652 mod 32003*x0*x3**4
477,3,4,x1**10*x3**3 + 2566 mod 32003*x0*x1**8*x2*x3
477,4,4,x1**11*x2**6 + 29035 mod 32003*x1**15*x2 + 8628 mod 32003*x1**14 + 30256 mod 32003*x1**3*x2
477,5,4,x2**14 + 29336 mod 32003*x2**9
477,6,4,x0**20 + 4025 mod 32003*x0**2
477,7,4,x3**14 + 30876 mod 32003*x3**6
477,8,4,x0**5*x3**5 + 24588 mod 32003*x0*x3**9
477,9,4,x0**11*x2**5*x3 + 2464 mod 32003*x0**2*x2**3*x3**12 + 7948 mod 32003*x1**2*x2*x3**2
478,0,5,x1**2*x2**9*x3*x4**4 + 18 mod 32003*x0**9*x3**4*x4 + 25083 mod 32003*x0**4*x1*x2**2*x3**5*x4
478,1,5,x0**6*x3 + 25229 mod 32003*x2**5
478,2,5,x3**8*x4**7 + 14996 mod 32003*x3**6*x4**3 + 9766 mod 32003*x1
478,3,5,x2**15*x3*x4**3 + 30608 mod 32003*x2**13*x3**4*x4
478,4,5,x0**9*x3*x4 + 23669 mod 32003*x3**2
478,5,5,x0**2*x2**16 + 19127 mod 32003*x0**4*x2**2
478,6,5,x3**20 + 3629 mod 32003*x3**3
478,7,5,x1**9*x2*x3*x4**2 + 11184 mod 32003*x0**3*x1*x2*x3**2
478,8,5,x1**3*x2**2 + 18493 mod 32003*x1*x2**2
478,9,5,x0**12*x1**4 + 21214 mod 32003*x0**4*x1**5 + 888 mod 32003*x0
479,0,4,x0**7 + 21013 mod 32003*x0
479,1,4,x0*x1**5*x2**9*x3**3 + 7054 mod 32003*x0**10*x1*x2**3*x3**3 + 24319 mod 32003*x0**3*x1**2
479,2,4,x0**5*x1*x2**8*x3**6 + 6962 mod 32003*x0**4*x1**10*x2**2 + 21553 mod 32003*x0**4*x1**2*x2**5*x3 + 25267 mod 32003*x1*x2**4
479,3,4,x1**16 + 26413 mod 32003*x1**12
479,4,4,x3**6 + 25310 mod 32003*x2**3
479,5,4,x2**4*x3**14 + 24186 mod 32003*x3**17
479,6,4,x1*x2*x3**3 + 6570 mod 32003*x1**3*x3 + 23647 mod 32003*x3**4
479,7,4,x0*x1*x2*x3**8 + 23131 mod 32003*x0*x1**3
479,8,4,x2**20 + 24290 mod 32003*x2**8 + 12995 mod 32003*x2
479,9,4,x0**14 + 30693 mod 32003*x0
480,0,4,x0**6*x1**10 + 8502 mod 32003*x0**2*x1**2
480,1,4,x0**16*x1**2 + 15032 mod 32003*x0**3*x1**4
480,2,4,x0**8*x3**4 + 28267 mod 32003*x0**2*x3**5
480,3,4,x1**2*x3**14 + 25146 mod 32003*x1**6*x3**5 + 29359 mod 32003*x1*x3**3
480,4,4,x0**5*x1 + 31681 mod 32003*x0**3*x1
480,5,4,x0*x1**4*x3**15 + 26414 mod 32003*x0**15*x1*x3**3 + 4338 mod 32003*x0**3*x1**3*x3**4
480,6,4,x2*x3**15 + 19770 mod 32003*x3**4
480,7,4,x2**5*x3**8 + 4030 mod 32003*x2**3*x3**9 + 19428 mod 32003*x3
480,8,4,x0**5*x1**3*x3**2 + 26233 mod 32003*x0**4 + 13214 mod 32003*x0*x1*x3
480,9,4,x2*x3**11 + 18238 mod 32003*x2**6*x3**3
481,0,5,x0**2*x1**5*x2*x3**4 + 842 mod 32003*x0**4*x1**4*x3*x4**3 + 16448 mod 32003*x0*x1**2*x2
481,1,5,x0**14 + 9782 mod 32003*x0**10
481,2,5,x0**3*x3**2*x4**3 + 23831 mod 32003*x3
481,3,5,x0**8*x1**8 + 1528 mod 32003*x0**2
481,4,5,x0**2*x3**6*x4**11 + 12470 mod 32003*x0*x4
481,5,5,x0**4*x1**4*x2*x4**4 + 12091 mod 32003*x0**2*x2
481,6,5,x0**11*x2**3 + 20640 mod 32003*x0*x2**5
481,7,5,x1**2*x3**12*x4**4 + 19354 mod 32003*x1**4*x3**2
481,8,5,x1**16*x2**4 + 29448 mod 32003*x1**15*x2**5
481,9,5,x0**2*x4**3 + 20932 mod 32003*x0**2
482,0,3,x2**17 + 11759 mod 32003*x2**9 + 6260 mod 32003*x2**3
482,1,3,x2**11 + 10021 mod 32003*x0**3*x2**3 + 30470 mod 32003*x0*x2**3 + 15845 mod 32003*x0**2*x2
482,2,3,x2**12 + 20419 mod 32003*x2**8
482,3,3,x0**7*x1*x2**4 + 30216 mod 32003*x0*x1**4
482,4,3,x0**7*x1**12 + 9704 mod 32003*x0
482,5,3,x2**15 + 7090 mod 32003*x2**12 + 5849 mod 32003*x2**8
482,6,3,x0**10*x1**5 + 23183 mod 32003*x1**3*x2**2
482,7,3,x0**5*x1**10 + 3859 mod 32003*x0**3*x1**5
482,8,3,x0**7*x1**2*x2**3 + 5311 mod 32003*x1*x2
482,9,3,x1**20 + 7347 mod 32003*x1**16
483,0,3,x0**8*x2**3 + 5999 mod 32003*x2**10
483,1,3,x1**20 + 4902 mod 32003*x1**2
483,2,3,x2**9 + 21179 mod 32003*x2**5
483,3,3,x0**8
483,4,3,x2**7 + 24690 mod 32003*x2**5
483,5,3,x0**17*x2**2 + 31955 mod 32003*x0**7*x2**11
483,6,3,x0**8*x1*x2**7 + 401 mod 32003*x0
483,7,3,x0**15 + 23355 mod 32003*x0**14 + 22596 mod 32003*x0**5
483,8,3,x0**18*x1**2 + 3764 mod 32003*x0**6*x1**7
483,9,3,x0**5*x1**7 + 21504 mod 32003*x0**6*x1**2
484,0,5,x3**10*x4**8 + 4445 mod 32003*x3**15*x4**2 + 13315 mod 32003*x3**9*x4**8
484,1,5,x1**2*x3**12 + 23605 mod 32003*x0**2*x2*x3**2
484,2,5,x1**11
484,3,5,x4**12 + 17179 mod 32003*x0**2*x4**5
484,4,5,x0**4*x1**3*x2**8*x3**2*x4 + 13209 mod 32003*x0**3*x1*x2**4*x3**2*x4**4 + 20835 mod 32003*x1*x2**4*x3
484,5,5,x0**8*x1**5*x2**6 + 17139 mod 32003*x0**6*x2**3 + 11216 mod 32003*x2**5
484,6,5,x0**13*x1*x2**3*x3**2*x4 + 10380 mod 32003*x0**2*x1**5*x2*x3
484,7,5,x0**4*x1**11*x2 + 27728 mod 32003*x1**4*x3**5
484,8,5,x2**5*x3**15 + 9375 mod 32003*x2**7*x3**2
484,9,5,x0**2*x1**2*x3**5*x4**4 + 18996 mod 32003*x0**4*x3**2
485,0,4,x1**9*x2**3*x3**6 + 11388 mod 32003*x2**4*x3**4
485,1,4,x1**8*x2**6*x3**2 + 1577 mod 32003*x1**2*x2**7*x3**7 + 19058 mod 32003*x1*x2**6*x3
485,2,4,x2**8*x3**5 + 18547 mod 32003*x2**5*x3**3 + 2261 mod 32003*x3**7 + 28171 mod 32003*x2**4*x3 + 16220 mod 32003*x3**3
485,3,4,x3**20 + 27340 mod 32003*x3**19
485,4,4,x0**12*x2**7 + 17441 mod 32003*x0**2*x2
485,5,4,x0**13 + 6149 mod 32003*x0**12 + 11406 mod 32003*x0**3
485,6,4,x1**7*x2**8*x3**4 + 31358 mod 32003*x1**4*x2**8*x3**7 + 12738 mod 32003*x1**4*x2**5*x3**7
485,7,4,x0**4*x1**2*x3**3 + 26706 mod 32003*x0**4*x3**4
485,8,4,x1**4*x3**4 + 29866 mod 32003*x1**2*x3**2
485,9,4,x0**11*x2**5 + 7447 mod 32003*x0*x1**7*x2 + 8734 mod 32003*x2**9
486,0,4,x0*x1*x3**15 + 25066 mod 32003*x0**6*x1**2*x2**6
486,1,4,x0**7*x3**13 + 26786 mod 32003*x0**5*x3**9
486,2,4,x0**6*x1**4*x2**7 + 4975 mod 32003*x0**3*x1**3*x2**5
486,3,4,x0*x2**3*x3**10 + 8468 mod 32003*x0**11*x2*x3
486,4,4,x0**8*x1**2*x2**9*x3 + 1296 mod 32003*x0*x2**7*x3**10 + 1028 mod 32003*x1*x2**2
486,5,4,x3**17 + 29891 mod 32003*x3**14
486,6,4,x0**2*x1**10*x3**8 + 27488 mod 32003*x2*x3**4
486,7,4,x0**2*x1**4*x2**3 + 21690 mod 32003*x2**4
486,8,4,x0**8*x2**4*x3**8 + 22329 mod 32003*x0**7*x2**5*x3**3 + 8177 mod 32003*x0*x2**2
486,9,4,x0**4*x2**2*x3**13 + 4147 mod 32003*x0**2*x2**4
487,0,5,x1**2*x3**7*x4 + 28832 mod 32003*x0*x3**4*x4
487,1,5,x0**2*x1**2 + 2448 mod 32003*x0*x4**2
487,2,5,x3**4*x4**11 + 2035 mod 32003*x3**8*x4**2 + 1366 mod 32003*x3 + 27041 mod 32003*x4
487,3,5,x0**5*x1**10*x4**4 + 17630 mod 32003*x0**3*x1**3*x4**5
487,4,5,x2**7*x3**3*x4**5 + 20021 mod 32003*x3**2*x4**13 + 1594 mod 32003*x3**2*x4**10 + 22357 mod 32003*x2**4*x3**4
487,5,5,x3**9*x4**4 + 721 mod 32003*x3**3*x4**5 + 30106 mod 32003*x3**2*x4**3
487,6,5,x0*x1**4*x2**2*x3**6*x4**4 + 3763 mod 32003*x0
487,7,5,x0**3*x1**2*x4 + 29452 mod 32003*x0*x3*x4**2
487,8,5,x0**2*x1**4*x4**2 + 11513 mod 32003*x0**2*x1*x3
487,9,5,x2**11*x4**7 + 7037 mod 32003*x2**13*x4**3
488,0,3,x1**10*x2**3 + 31317 mod 32003*x0**6*x1
488,1,3,x1**17 + 19879 mod 32003*x0**6
488,2,3,x0**7*x2**12 + 27299 mod 32003*x0**7*x2**5
488,3,3,x0**11 + 17094 mod 32003*x0**9
488,4,3,x0**5*x1**5 + 13788 mod 32003*x0**3*x2**4
488,5,3,x1**9*x2**5 + 28936 mod 32003*x1**5*x2**8
488,6,3,x1**20 + 16570 mod 32003*x1**12
488,7,3,x0**9*x1**11 + 9534 mod 32003*x0*x1**13
488,8,3,x2**12 + 31503 mod 32003*x0**2*x2**8 + 11581 mod 32003*x0**2*x2**3
488,9,3,x0**8*x2**11 + 30472 mod 32003*x0**3*x2**6 + 22273 mod 32003*x0**2
489,0,5,x0**5*x1*x2**4 + 8314 mod 32003*x0*x1**4*x2
489,1,5,x1**3*x2**9*x3**2*x4 + 9898 mod 32003*x1**7*x2*x4**7
489,2,5,x0*x1*x2**9*x3**9 + 4086 mod 32003*x0**7*x1**11*x3 + 24991 mod 32003*x0**4*x3**6
489,3,5,x0**3*x3**10*x4**3 + 16141 mod 32003*x3*x4**7 + 12048 mod 32003*x3**3
489,4,5,x2**7 + 6628 mod 32003*x2**6 + 31483 mod 32003*x2**2
489,5,5,x0**11*x1**5*x3**3 + 2942 mod 32003*x1**2*x2**2*x3**3
489,6,5,x0**5*x3 + 3372 mod 32003*x3**3
489,7,5,x1**12*x2**5*x3 + 3003 mod 32003*x1**3*x2**7*x3**4
489,8,5,x0**2*x2*x3**2*x4 + 31956 mod 32003*x1**3*x3*x4 + 11770 mod 32003*x1*x2*x3*x4
489,9,5,x0**3*x4**11 + 4469 mod 32003*x0**4*x4**6
490,0,3,x0**7*x1**2 + 12474 mod 32003*x0**2*x1**3
490,1,3,x0**8*x1**2 + 29251 mod 32003*x0**2*x1**3*x2
490,2,3,x0**6*x1**4 + 1239 mod 32003*x0**2*x1 + 15806 mod 32003*x1
490,3,3,x0**15 + 17022 mod 32003*x0**10
490,4,3,x0*x1**9*x2**9 + 25832 mod 32003*x0**3*x1**3*x2**2
490,5,3,x2**17 + 15326 mod 32003*x2**2
490,6,3,x2**13 + 25514 mod 32003*x2**5
490,7,3,x2**20 + 18454 mod 32003*x2**16
490,8,3,x1**10 + 23394 mod 32003*x1**6 + 31372 mod 32003*x1
490,9,3,x1**15*x2**2 + 21870 mod 32003*x1**11*x2
491,0,5,x1**2*x2**2*x3**3*x4**3 + 22152 mod 32003*x0**3*x1*x2*x3**3*x4 + 25121 mod 32003*x1*x2*x4**4
491,1,5,x1**2*x2**3*x3**3*x4**2 + 20538 mod 32003*x2**2*x4**2
491,2,5,x3**9*x4**3 + 5419 mod 32003*x3**3*x4**5 + 14154 mod 32003*x1**2*x4
491,3,5,x0**8*x2**2*x4**3 + 24657 mod 32003*x4**2
491,4,5,x0*x1**4*x2**2*x3**7*x4**6 + 6943 mod 32003*x0*x1*x3**11*x4**4
491,5,5,x2**2*x4**15 + 24419 mod 32003*x2**13*x4
491,6,5,x1**2*x4**3 + 9996 mod 32003*x2*x4**2
491,7,5,x0**4*x1**7*x4 + 27274 mod 32003*x0**3*x1
491,8,5,x1**10*x3**2 + 29959 mod 32003*x1**2
491,9,5,x2**20 + 30550 mod 32003*x2**17 + 8338 mod 32003*x2**11
492,0,3,x0*x1**8*x2**3 + 6521 mod 32003*x0*x1**2
492,1,3,x0**3*x1**3*x2**2 + 26187 mod 32003*x1*x2
492,2,3,x0**5*x1**8*x2**3 + 3187 mod 32003*x1**3
492,3,3,x0**5*x1**10*x2**5 + 15975 mod 32003*x0**9*x1**3*x2**6 + 3520 mod 32003*x2**2
492,4,3,x1**8*x2 + 27820 mod 32003*x1**6*x2
492,5,3,x0**4*x1**14 + 23005 mod 32003*x0**3*x1**6*x2**6
492,6,3,x0**6*x1**5*x2**2 + 24050 mod 32003*x0**2*x1*x2**3
492,7,3,x0**2*x1**9*x2**4 + 14707 mod 32003*x0*x1**3*x2**11 + 1122 mod 32003*x0**2*x1**3*x2**9
492,8,3,x0*x1**19 + 26002 mod 32003*x1**11 + 4632 mod 32003*x0**8
492,9,3,x0**20 + 30447 mod 32003*x0**12 + 18760 mod 32003*x0**8 + 14231 mod 32003*x0**7
493,0,3,x0**2*x1 + 22147 mod 32003*x1
493,1,3,x0**3*x1**10*x2 + 27297 mod 32003*x0**4 + 11062 mod 32003*x1**2
493,2,3,x0*x1**2*x2**7 + 11859 mod 32003*x0**6*x1*x2
493,3,3,x0**8*x1**6*x2**3 + 22054 mod 32003*x0**3*x1**5*x2 + 12850 mod 32003*x0**5
493,4,3,x2**20 + 30745 mod 32003*x2**7
493,5,3,x0**9*x2 + 22861 mod 32003*x0**7*x2**2
493,6,3,x0**7*x2**8 + 15698 mod 32003*x0**9*x2**4 + 20539 mod 32003*x0**5*x2**6
493,7,3,x0**7*x1**7*x2**6 + 9288 mod 32003*x1**5*x2**3
493,8,3,x0**4*x1**5*x2**6 + 30879 mod 32003*x0**2*x1**2*x2**4
493,9,3,x0**16*x1*x2 + 9695 mod 32003*x0**3*x1**6 + 29867 mod 32003*x0**3*x1*x2
494,0,4,x1**14*x3**5 + 20644 mod 32003*x3**4
494,1,4,x3**13 + 5337 mod 32003*x3**11 + 28115 mod 32003*x3**10
494,2,4,x2**10*x3**3 + 10952 mod 32003*x2**10*x3**2 + 5576 mod 32003*x2**7*x3**5
494,3,4,x0**7 + 16441 mod 32003*x0
494,4,4,x3**11 + 26070 mod 32003*x3
494,5,4,x0**5*x1**3*x2*x3**6 + 16453 mod 32003*x0**4*x1*x2**2*x3**7 + 15644 mod 32003*x0**3*x1*x3
494,6,4,x0**19 + 2521 mod 32003*x0**5
494,7,4,x1**2*x2**17 + 5082 mod 32003*x0**10*x1**4*x2**3 + 16093 mod 32003*x0**2*x2**4*x3**2
494,8,4,x1**6*x2**2*x3**10 + 23698 mod 32003*x0**2*x1**2*x3**4 + 9821 mod 32003*x0**4*x1*x2*x3
494,9,4,x0**2*x1**2*x2**9*x3**3 + 13929 mod 32003*x0*x1*x2**2*x3**3
495,0,4,x1**3*x2**17 + 5121 mod 32003*x2**2*x3**2
495,1,4,x0**2*x2**18 + 21760 mod 32003*x0**3*x2**2
495,2,4,x0**4*x1**2*x2 + 12277 mod 32003*x0**4*x2**2
495,3,4,x0**2*x2*x3 + 12359 mod 32003*x0*x1**2
495,4,4,x1**2*x3**6 + 29343 mod 32003*x1*x2**2*x3**2 + 13731 mod 32003*x2**2*x3
495,5,4,x1**6*x2*x3**3 + 14596 mod 32003*x0**2*x1**2
495,6,4,x0**5*x1**3*x2**12 + 23629 mod 32003*x0**12*x1**6 + 29400 mod 32003*x0**3*x1**6*x2**4 + 18524 mod 32003*x0**6*x1**2*x2**2
495,7,4,x0**16 + 7961 mod 32003*x0
495,8,4,x0*x2**6*x3**12 + 11503 mod 32003*x0**3*x3**2
495,9,4,x1**3 + 17315 mod 32003*x3**3 + 11296 mod 32003*x1*x3
496,0,5,x2**17 + 30106 mod 32003*x2**10
496,1,5,x0*x2**8*x3*x4**2 + 18989 mod 32003*x0**3*x1**2*x2*x4**6
496,2,5,x1**4*x2**2*x3**4*x4**3 + 5162 mod 32003*x1*x2*x3**3 + 15682 mod 32003*x1**2*x3
496,3,5,x0**20 + 22430 mod 32003*x0**17 + 15961 mod 32003*x0**15
496,4,5,x3 + 518 mod 32003*x4
496,5,5,x0**7*x1**5*x2**4 + 16369 mod 32003*x0*x2*x3
496,6,5,x0**10 + 2327 mod 32003*x4
496,7,5,x0**8*x1**4 + 26712 mod 32003*x0**6*x1**6
496,8,5,x0*x1**3*x2**3*x3*x4**5 + 3165 mod 32003*x0*x1**5*x2**2*x4 + 25053 mod 32003*x0**3*x1*x2**3*x3
496,9,5,x0**4*x1**3*x2**3*x3**6*x4**4 + 15195 mod 32003*x0*x3
497,0,3,x0**9*x1**3*x2**8 + 31269 mod 32003*x0**4*x1**9*x2**2
497,1,3,x0**9*x1**3*x2 + 19451 mod 32003*x1**11
497,2,3,x1**17 + 21482 mod 32003*x1**14 + 28614 mod 32003*x1**8
497,3,3,x0**6*x1*x2**6 + 15846 mod 32003*x0*x1**2*x2**3 + 9319 mod 32003*x0*x1**2*x2**2
497,4,3,x0**5*x1**7*x2**5 + 16707 mod 32003*x0**2
497,5,3,x2**10 + 4447 mod 32003*x2**9 + 20161 mod 32003*x2**8
497,6,3,x1**5 + 29948 mod 32003*x1**2
497,7,3,x1**5*x2**3 + 2169 mod 32003*x2**4 + 23480 mod 32003*x1**2
497,8,3,x1**12*x2**8 + 13848 mod 32003*x2**2
497,9,3,x2**14 + 7763 mod 32003*x0**5*x2**3 + 1732 mod 32003*x0**3
498,0,4,x0*x1**2*x3**8 + 959 mod 32003*x0**3*x1*x3**2
498,1,4,x2**12 + 17882 mod 32003*x2**7
498,2,4,x0**7*x2**9*x3**2 + 7417 mod 32003*x0**2*x2**12*x3 + 21587 mod 32003*x0
498,3,4,x1**15 + 6342 mod 32003*x1**14
498,4,4,x0*x1**5*x2**14 + 4987 mod 32003*x0**9*x1**4*x2**6 + 23183 mod 32003*x1**2*x2**16
498,5,4,x0**20 + 14086 mod 32003*x0**10
498,6,4,x0**5*x1**10*x2**3*x3**2 + 5877 mod 32003*x0**9*x1*x3**2
498,7,4,x0**5*x1*x2**6*x3**3 + 9858 mod 32003*x0**2*x1**2*x2*x3**7 + 13022 mod 32003*x0**3*x1**2*x2**2*x3**4
498,8,4,x1*x3**3 + 26586 mod 32003*x1**2*x3
498,9,4,x1**9*x3**11 + 24528 mod 32003*x3**12 + 29103 mod 32003*x1**2*x3**3
499,0,3,x2**14 + 25494 mod 32003*x2**7
499,1,3,x2**14 + 14651 mod 32003*x2**12
499,2,3,x0**18 + 30339 mod 32003*x0**3*x1**4
499,3,3,x0**3*x1**17 + 30640 mod 32003*x0**6*x1
499,4,3,x0**5*x1**15 + 22994 mod 32003*x1**2*x2**10 + 28465 mod 32003*x1*x2**4
499,5,3,x2**19 + 18440 mod 32003*x2**17 + 15121 mod 32003*x2**12
499,6,3,x1**15 + 18171 mod 32003*x1**7 + 7775 mod 32003*x1**2
499,7,3,x1**6*x2 + 7587 mod 32003*x0**3*x1*x2**3 + 23576 mod 32003*x0*x1**2*x2
499,8,3,x0*x1*x2**12 + 30305 mod 32003*x0**2*x1**8*x2**3
499,9,3,x0**2 + 11526 mod 32003*x0*x1
500,0,3,x1**19 + 31231 mod 32003*x1**13 + 27575 mod 32003*x1**9
500,1,3,x0**6*x1*x2**13 + 10014 mod 32003*x0
500,2,3,x0**9*x2**10 + 19776 mod 32003*x0**9*x2**9
