system_id,poly_index,polynomial
612,9,x0**3*x1**3*x2**10 + 5222 mod 32003*x1**4
612,10,x0**6*x1**3*x2**4 + 25273 mod 32003*x0**10*x1
613,1,x0**2*x1**5*x2 + 14024 mod 32003*x0*x2**7
613,2,x0**4*x1**8 + 30212 mod 32003*x0**4*x1**5*x2**3 + 8404 mod 32003*x0*x1**7*x2
613,3,x0**9*x2**11 + 30889 mod 32003*x0**13*x1*x2**5
613,4,x0**15*x1**6*x2 + 6715 mod 32003*x0**4*x1**2*x2**10
613,5,x0**7*x2**16 + 30769 mod 32003*x0*x1**2*x2**15 + 1555 mod 32003*x0**6*x2**4 + 27258 mod 32003*x0*x2**3
613,6,x0**4*x1**7*x2**11 + 27740 mod 32003*x0**2*x1**7*x2**4
613,7,x0**7*x1**3*x2**9 + 12576 mod 32003*x0**3*x1**9
613,8,x0**2*x2**15 + 909 mod 32003*x0**2*x1
613,9,x0*x1**8*x2**14 + 31023 mod 32003*x0**4*x1*x2**2 + 26667 mod 32003*x1*x2**3
613,10,x0**9*x1**7*x2**7 + 23634 mod 32003*x0**7*x1**3*x2**2
614,1,x0**11*x1**3*x2**4 + 27115 mod 32003*x0**7*x2**2
614,2,x0**5*x1**14*x2**2 + 12639 mod 32003*x0**11*x1*x2
614,3,x0**4*x1**7*x2**2 + 6622 mod 32003*x1*x2**5
614,4,x0**2*x1**20*x2**3 + 26382 mod 32003*x0**2*x2**5
614,5,x0**7*x1**3*x2**10 + 15721 mod 32003*x1**6*x2
614,6,x0**6*x2**13 + 5886 mod 32003*x0**2*x1*x2
614,7,x0**5*x1*x2**3 + 24772 mod 32003*x0**3*x1**4
614,8,x0**6*x1**9 + 955 mod 32003*x1**3*x2**5
614,9,x0**9*x1**2*x2**14 + 21575 mod 32003*x0**7*x1**3*x2**2
614,10,x0**3*x1**10*x2**9 + 604 mod 32003*x1**11*x2**3 + 26410 mod 32003*x0**4*x1*x2**4
616,1,x0**2*x1**5*x2**13 + 15421 mod 32003*x1**4
616,2,x0**3*x2**5 + 5302 mod 32003*x0**4*x1*x2 + 24042 mod 32003*x2**2
616,3,x0**11*x1**2*x2**2 + 23971 mod 32003*x0**5*x2**6
616,4,x0**7*x1**5*x2 + 30174 mod 32003*x0**2*x2**2
616,5,x0**3*x2**16 + 652 mod 32003*x0*x1*x2**2
616,6,x0**12*x1**5*x2**7 + 4424 mod 32003*x0**7*x1**6*x2**2 + 23394 mod 32003*x1**5 + 11185 mod 32003*x1**2*x2**2
616,7,x0**4*x2**8 + 23175 mod 32003*x2**2
616,8,x0**2*x1**19*x2**4 + 24037 mod 32003*x0**3*x1*x2**5 + 20014 mod 32003*x0**3*x1**2
616,9,x0**2*x1**19*x2**2 + 16205 mod 32003*x0**2*x1**3*x2**12
616,10,x1**8*x2**2 + 5902 mod 32003*x0**3*x2
617,1,x0**15*x1**6 + 5035 mod 32003*x0*x1
617,2,x0**22*x1**2*x2 + 14305 mod 32003*x0**9*x1**4*x2**7
617,3,x1**7*x2**18 + 911 mod 32003*x0**6*x1**12*x2**2 + 20977 mod 32003*x0**6*x2**5 + 9104 mod 32003*x1**6*x2**2
617,4,x0**6*x1**6*x2**8 + 3226 mod 32003*x0**6*x2**3
617,5,x0**8*x1**5*x2**9 + 22958 mod 32003*x0*x1
617,6,x0**4*x1**11 + 17475 mod 32003*x0**10*x1
617,7,x0**8*x1**5*x2**9 + 28379 mod 32003*x0**7*x1**8*x2**2
617,8,x0**2*x1**5*x2**14 + 626 mod 32003*x0**4*x1**2*x2
617,9,x0**4*x1**13*x2 + 19628 mod 32003*x0
617,10,x0**2*x1*x2**4 + 30749 mod 32003*x0*x1
618,1,x0**7*x1**2*x2**13 + 20452 mod 32003*x0**2*x1**8*x2
618,2,x0**8*x1**11*x2**5 + 11097 mod 32003*x0**4*x1*x2**10 + 22958 mod 32003*x0**12*x1
618,3,x0**5*x1**4*x2**5 + 26251 mod 32003*x0**5*x1**3*x2**5
618,4,x0**5*x1**3*x2**14 + 19284 mod 32003*x0*x1**2*x2**7
618,5,x0*x1**18*x2**3 + 20948 mod 32003*x0**4
618,6,x0**5*x1**2*x2**10 + 10941 mod 32003*x0**13*x1
618,7,x0**7*x1**3*x2**7 + 29880 mod 32003*x0*x1**9*x2
618,8,x0**2*x1**16 + 30396 mod 32003*x0*x1**7*x2
618,9,x0**6*x1**9*x2 + 12448 mod 32003*x0**3*x2**6
618,10,x0**4*x1**7*x2**8 + 8899 mod 32003*x1
619,1,x0**2*x1**4*x2**12 + 25655 mod 32003*x0**2*x1**11
619,2,x0**4*x1**3*x2**5 + 30429 mod 32003*x1**6*x2**2
619,3,x0**3*x1**3*x2**9 + 2881 mod 32003*x0**4*x1**3
619,4,x0**6*x1**12*x2**2 + 30589 mod 32003*x1**4*x2**15 + 28205 mod 32003*x0**9*x1**2 + 1686 mod 32003*x0**4
619,5,x0**15*x1 + 14842 mod 32003*x0**3*x1**2*x2**10
619,6,x0**10*x1**13 + 3287 mod 32003*x0*x1**9*x2
619,7,x0*x1*x2**16 + 4514 mod 32003*x0*x1*x2
619,8,x0**20*x1**4 + 14263 mod 32003*x0**10*x1*x2**3
619,9,x0**9*x1**8*x2 + 555 mod 32003*x0*x1**7*x2**9
619,10,x0**2*x1**9*x2**12 + 10939 mod 32003*x2**8
621,1,x0**7*x1**3*x2 + 29199 mod 32003*x0**5*x2**2
621,2,x0**2*x1**9*x2**13 + 17112 mod 32003*x0**3*x1**2
621,3,x0**4*x1**16*x2**5 + 11877 mod 32003*x0**4*x1**5*x2
621,4,x0**14*x1**5*x2**6 + 23724 mod 32003*x0*x1**14*x2**2
621,5,x0**11*x1**3*x2**9 + 31329 mod 32003*x2**12
621,6,x0**10*x1**9*x2**5 + 23215 mod 32003*x1**8*x2**3
621,7,x1**20*x2 + 5496 mod 32003*x1**3*x2**4
621,8,x1*x2**9 + 19221 mod 32003*x2**7
621,9,x0**4*x1**7*x2**4 + 17091 mod 32003*x0**2*x1**4*x2**7 + 16279 mod 32003*x0**6*x1**2*x2**2
621,10,x0**4*x1**15*x2**6 + 28386 mod 32003*x0**11*x1**2*x2**9 + 16776 mod 32003*x0**7*x1**8
622,1,x0**3*x2**10 + 5102 mod 32003*x0*x1**3*x2**2
622,2,x0**6*x1**14*x2**5 + 15497 mod 32003*x0*x1**15*x2
622,3,x0**2*x1*x2**14 + 7291 mod 32003*x0**6*x2**9 + 2043 mod 32003*x1**9*x2**4
622,4,x0**9*x1**12*x2**2 + 28469 mod 32003*x0**2*x1**2*x2**7
622,5,x0**16*x1**4*x2**3 + 9106 mod 32003*x0**5*x1**6
622,6,x0**10*x1**10 + 30203 mod 32003*x0*x1**2*x2**15 + 107 mod 32003*x0*x1**2
622,7,x0**8*x1**12*x2**4 + 762 mod 32003*x0**9*x2**15 + 19165 mod 32003*x0**12*x1*x2
622,8,x0**8*x1**4*x2**11 + 13629 mod 32003*x0**10*x2**8
622,9,x0**5*x1**3*x2**11 + 31600 mod 32003*x0**3*x1**4*x2**10
622,10,x0**9*x1**3*x2**5 + 14371 mod 32003*x0**3*x1**4*x2**10
623,1,x0**4*x1**7*x2**5 + 15623 mod 32003*x1*x2
623,2,x0**9*x1**6*x2**8 + 2395 mod 32003*x0**9
623,3,x0**7*x1**14 + 3384 mod 32003*x1**14*x2**3
623,4,x0**10*x1*x2**8 + 6447 mod 32003*x1
623,5,x0*x1**3*x2**16 + 29228 mod 32003*x0*x1*x2**6
623,6,x0**2*x1**2*x2**18 + 9392 mod 32003*x1*x2**3
623,7,x0*x1**17*x2 + 13802 mod 32003*x0**12*x2**4 + 26297 mod 32003*x0**2*x1**6*x2**5
623,8,x0**9*x1**3*x2**6 + 26427 mod 32003*x0*x1**2*x2**3
623,9,x0**13*x1**2*x2**8 + 27566 mod 32003*x0**4*x2**2
623,10,x0**7*x1**5*x2**3 + 21706 mod 32003*x0**2*x1**2
624,1,x0**4*x1**6*x2**13 + 5602 mod 32003*x2
624,2,x0**8*x1**2*x2**7 + 13773 mod 32003*x0*x1**2
624,3,x0**2*x1**6*x2**17 + 13182 mod 32003*x0**11*x1**2
624,4,x0**2*x1*x2**16 + 30149 mod 32003*x1**2
624,5,x0**7*x1**7*x2**6 + 29631 mod 32003*x0**3*x1**4*x2**4
624,6,x0*x1**6*x2**15 + 29134 mod 32003*x1**5*x2**7 + 27957 mod 32003*x1
624,7,x0**4*x1**7*x2**2 + 820 mod 32003*x0**6*x1
624,8,x0*x1**21*x2**2 + 12509 mod 32003*x0*x1**19*x2**3
624,9,x1**8*x2**12 + 15645 mod 32003*x0*x1**2
624,10,x0**16*x2**5 + 6068 mod 32003*x0**2*x1**5 + 18826 mod 32003*x0**2*x1**2*x2**3
626,1,x0**8*x2**12 + 7501 mod 32003*x0**5*x2**8 + 2065 mod 32003*x0**7*x1**5
626,2,x0*x1**9*x2**9 + 4855 mod 32003*x1*x2**4
626,3,x0**4*x1**11*x2**9 + 9957 mod 32003*x0**8*x1**8
626,4,x0*x1*x2**11 + 24207 mod 32003*x0**8*x1*x2**3 + 17931 mod 32003*x0**7*x1**2
626,5,x0*x1**11*x2**12 + 30871 mod 32003*x0**3*x1
626,6,x0**2*x1**4*x2**9 + 10869 mod 32003*x0*x1**2*x2**2
626,7,x0**4*x1*x2**20 + 562 mod 32003*x0**3*x1**18*x2 + 12212 mod 32003*x0**6*x1**4
626,8,x0**10*x1**8*x2**7 + 3396 mod 32003*x0**2*x1**9*x2**2 + 11675 mod 32003*x0**2*x1*x2
626,9,x0*x1**2 + 27225 mod 32003*x1**3
626,10,x0**8*x1**16*x2 + 31948 mod 32003*x0**17*x1**3*x2**5 + 3488 mod 32003*x0**15*x2**8 + 9759 mod 32003*x0**2*x2**9
627,1,x0**2*x1**7*x2**13 + 14878 mod 32003*x1**9*x2
627,2,x0**2*x1**4*x2**10 + 10015 mod 32003*x0**8*x1**2*x2**4
627,3,x1**12*x2**12 + 30341 mod 32003*x0**10*x2**3
627,4,x0**10*x1**6*x2**4 + 4352 mod 32003*x1**8*x2**2
627,5,x0**6*x1**2*x2**2 + 24425 mod 32003*x0*x1**2 + 3302 mod 32003*x0*x1*x2
627,6,x1**2*x2**15 + 28654 mod 32003*x0*x1**9*x2**2 + 5431 mod 32003*x0*x1**5
627,7,x0**3*x1**9*x2 + 9162 mod 32003*x0**4*x1**3*x2
627,8,x0**12*x1**2*x2**4 + 3243 mod 32003*x0**7*x1**3*x2**8 + 30060 mod 32003*x0**4*x1**3*x2**6
627,9,x1**7*x2 + 480 mod 32003*x0**4*x2**3
627,10,x0**5*x1**10*x2**2 + 21101 mod 32003*x2
628,1,x0**21*x2**3 + 21677 mod 32003*x0*x1**21 + 4980 mod 32003*x0**8*x1**2*x2**2 + 18324 mod 32003*x0**2*x1**3*x2
628,2,x0**7*x1*x2**7 + 16389 mod 32003*x0**2*x1**10*x2 + 31458 mod 32003*x1**2
628,3,x0**9*x1**4*x2**7 + 26674 mod 32003*x0**5*x1*x2**3
628,4,x0**3*x1**2*x2**16 + 17366 mod 32003*x0**2*x1**3
628,5,x0**2*x1**17*x2**2 + 17479 mod 32003*x0**11*x1**6*x2**4
628,6,x0**5*x1**16*x2 + 24541 mod 32003*x0**2*x2**8
628,7,x0*x1**8*x2**7 + 9235 mod 32003*x0**2*x1**3*x2**2 + 4751 mod 32003*x0**2
628,8,x0**3*x1**5*x2**3 + 27930 mod 32003*x0*x1*x2**3
628,9,x0**16*x1*x2**2 + 29973 mod 32003*x0*x1**3*x2**4
628,10,x0*x1**6*x2**8 + 2612 mod 32003*x0**2*x1**6*x2**4
629,1,x0**8*x1**5*x2**4 + 24814 mod 32003*x0**2*x2
629,2,x0**2*x1**4*x2**5 + 17389 mod 32003*x0**4
629,3,x0**6*x1**10*x2**5 + 24162 mod 32003*x1**5*x2**5
629,4,x0**3*x1**12*x2**3 + 15205 mod 32003*x0*x1**5*x2**2 + 12106 mod 32003*x1**2*x2
629,5,x0**3*x1**17*x2**5 + 9650 mod 32003*x0**3*x1**5*x2**9
629,6,x0**4*x1**6*x2**10 + 10079 mod 32003*x0**2*x2**2
629,7,x0**6*x1**5 + 30305 mod 32003*x0**2*x1*x2**2
629,8,x0**3*x1**7*x2**13 + 14163 mod 32003*x0**10*x1**2*x2**3
629,9,x0**2*x1**22*x2 + 22244 mod 32003*x0**3*x1**15*x2**2 + 21684 mod 32003*x0*x1**2
629,10,x0**14*x1**5*x2**4 + 24081 mod 32003*x0*x1**9*x2**2
631,1,x1**4*x2**6 + 2096 mod 32003*x0*x2**2
631,2,x0**2*x2**21 + 12505 mod 32003*x0*x1**6*x2**11
631,3,x0**12*x1**2*x2**9 + 10493 mod 32003*x0**16*x2**6
631,4,x0**7*x1**2*x2**15 + 11949 mod 32003*x0**4*x1**3*x2**12 + 20289 mod 32003*x0**12*x2**5
631,5,x0**10*x2**6 + 1086 mod 32003*x0**2*x1**8*x2**4
631,6,x0**10*x1*x2 + 30521 mod 32003*x0**7
631,7,x0**6*x1**3*x2 + 1579 mod 32003*x0**2 + 12928 mod 32003*x2
631,8,x0**11*x1*x2**13 + 4369 mod 32003*x0**8*x1**11*x2**5 + 28397 mod 32003*x0**7*x1**10*x2**6 + 14132 mod 32003*x0**5*x1**3*x2**3 + 27354 mod 32003*x0**2*x2**7
631,9,x0**10*x1**10*x2**3 + 19300 mod 32003*x1**2*x2
631,10,x1**11*x2**11 + 2296 mod 32003*x0**2*x2**10
632,1,x0**3*x1**8*x2**7 + 21087 mod 32003*x0**3*x1
632,2,x0**4*x1**3*x2**3 + 30295 mod 32003*x2
632,3,x0**13*x1**8*x2**2 + 13295 mod 32003*x0**7*x1**2*x2**5 + 5050 mod 32003*x0**4*x1*x2**6
632,4,x1**7*x2 + 19502 mod 32003*x1**2*x2
632,5,x0**16*x1**5*x2**4 + 21077 mod 32003*x1**15*x2**3
632,6,x0**12*x1**4 + 22886 mod 32003*x2**9 + 31264 mod 32003*x0**2
632,7,x0**5*x1 + 21703 mod 32003*x0**3*x2**3
632,8,x0*x1**6*x2**13 + 21513 mod 32003*x1**3*x2**4 + 17038 mod 32003*x2**2
632,9,x0**10*x1**4*x2**11 + 252 mod 32003*x0**4*x1*x2 + 11158 mod 32003*x0**3*x1**2
632,10,x0**4*x1**12 + 17102 mod 32003*x2**2
633,1,x0*x1**3*x2**12 + 25271 mod 32003*x1**7*x2**2
633,2,x1**4*x2**14 + 8113 mod 32003*x2**7
633,3,x0**4*x1**4*x2**10 + 24006 mod 32003*x0**7*x2**2 + 11048 mod 32003*x0*x1**2
633,4,x1**5*x2**12 + 23017 mod 32003*x0**9*x1*x2**4 + 13054 mod 32003*x0**7*x2**3
633,5,x0**3*x1**5*x2**11 + 1365 mod 32003*x0**4*x1**3*x2 + 6607 mod 32003*x2**3
633,6,x0**5*x1**16*x2**4 + 4150 mod 32003*x2
633,7,x0*x2**4 + 14804 mod 32003*x0*x1
633,8,x0*x1**5*x2**8 + 11204 mod 32003*x2**2
633,9,x0*x2**2 + 19835 mod 32003*x2**2
633,10,x0*x1**9*x2**8 + 10399 mod 32003*x0**4*x1**2*x2
634,1,x0**8*x1**3*x2**8 + 15327 mod 32003*x1**7*x2**8
634,2,x0**13*x1**6 + 5686 mod 32003*x0*x1**2
634,3,x0**10*x1*x2 + 13719 mod 32003*x0**4*x1*x2
634,4,x0**4*x2**2 + 22961 mod 32003*x0*x1**2
634,5,x0**5*x1**9*x2**8 + 15545 mod 32003*x0*x1**5*x2**3
634,6,x0**3*x1**3*x2**14 + 17834 mod 32003*x0**3*x1**4*x2**8
634,7,x0**10*x1**2*x2**11 + 22779 mod 32003*x0*x1**3*x2**3 + 31790 mod 32003*x0**5*x2
634,8,x1**3*x2**21 + 13565 mod 32003*x0**5*x1**6*x2**8 + 1984 mod 32003*x1**10*x2**6 + 6677 mod 32003*x0**5*x1**2
634,9,x0*x1**10*x2**10 + 24909 mod 32003*x0**15*x1**2
634,10,x0**3*x1*x2**8 + 182 mod 32003*x0**9*x2**2 + 12238 mod 32003*x0
636,1,x0**2*x1**6*x2**7 + 2854 mod 32003*x0*x1**6*x2**7
636,2,x0**10*x1**9 + 28495 mod 32003*x1**3*x2**6
636,3,x0**19*x1 + 13339 mod 32003*x0**3*x1**7*x2**6
636,4,x1**3*x2**11 + 4725 mod 32003*x0**3*x1**6*x2**2
636,5,x1**7*x2**18 + 3024 mod 32003*x0**2*x1**5*x2**3
636,6,x0**2*x1**9*x2**2 + 17483 mod 32003*x0*x2
636,7,x0**13*x1**4*x2**6 + 31247 mod 32003*x0**3*x1*x2
636,8,x0**8*x1**11*x2**3 + 16620 mod 32003*x1**3*x2**13
636,9,x0**2*x1**4*x2**11 + 26821 mod 32003*x0**2*x1**4
636,10,x0**4*x1**2*x2**4 + 15078 mod 32003*x0**7
637,1,x0**16*x1**6*x2**3 + 24361 mod 32003*x0**3*x1**15*x2
637,2,x1**12 + 19994 mod 32003*x0**6*x2**5
637,3,x0**7*x1**10*x2**8 + 6554 mod 32003*x0**3*x1**2*x2**12 + 27844 mod 32003*x0*x1**3*x2**5
637,4,x0**11*x1**6*x2**3 + 2288 mod 32003*x1**6
637,5,x0**20*x1**3*x2**2 + 14033 mod 32003*x0**18*x1**2*x2**2
637,6,x0**12*x1**2*x2**4 + 20292 mod 32003*x0**14*x1*x2**2
637,7,x0**6*x1**3*x2**2 + 10274 mod 32003*x1**6*x2
637,8,x0**14*x1*x2**2 + 26325 mod 32003*x0*x1**4
637,9,x0**10*x1**4*x2**9 + 5330 mod 32003*x1*x2
637,10,x0**8*x1**6 + 11631 mod 32003*x0**4*x1*x2
638,1,x0**9*x1*x2**2 + 26247 mod 32003*x0*x1**8
638,2,x0**15*x2**10 + 26100 mod 32003*x0**4*x1**3 + 23944 mod 32003*x0*x1**4
638,3,x0**17*x1**8 + 22204 mod 32003*x0*x2**16
638,4,x0**3*x1**5 + 20626 mod 32003*x1*x2**3
638,5,x0**2*x1**8*x2**11 + 8567 mod 32003*x0**4*x1*x2**10
638,6,x0**3*x1**8*x2**14 + 28179 mod 32003*x0**15*x1**5*x2**2 + 15673 mod 32003*x0**7*x1**3*x2**9 + 23086 mod 32003*x0*x1**7*x2**7 + 27960 mod 32003*x0**2
638,7,x0**3*x1**12*x2 + 23136 mod 32003*x1*x2**3
638,8,x1**14*x2**9 + 30105 mod 32003*x0**3*x1**5*x2**15 + 16864 mod 32003*x0**5*x1*x2**3
638,9,x0**9*x1*x2**2 + 22995 mod 32003*x0**7*x2 + 11712 mod 32003*x0**7
638,10,x0*x1**11*x2**3 + 15966 mod 32003*x0**8*x2**5
639,1,x0**8*x1**3*x2**2 + 13722 mod 32003*x0*x2
639,2,x0**8*x1**4*x2**12 + 23763 mod 32003*x0**4
639,3,x0**5*x1**3*x2**16 + 19501 mod 32003*x0*x1**17*x2**5
639,4,x0**10*x1**12 + 8605 mod 32003*x0**8*x1**3*x2**2
639,5,x0**6*x1**12*x2**5 + 25421 mod 32003*x0**17*x1**2*x2
639,6,x0**18*x1*x2**2 + 8971 mod 32003*x0**6*x1**6*x2
639,7,x0**4*x1 + 10800 mod 32003*x1**2
639,8,x0**17 + 10341 mod 32003*x0**5*x1**2*x2
639,9,x0**3*x1*x2**3 + 13045 mod 32003*x0**5
639,10,x0**3*x1**2*x2**7 + 30144 mod 32003*x0*x2**2
641,1,x0**2*x1**19*x2 + 1018 mod 32003*x0**3*x1**5*x2**2
641,2,x0**6*x1**9*x2**2 + 19152 mod 32003*x0**5*x1**2*x2**2
641,3,x0**6*x1**2*x2**8 + 12238 mod 32003*x0**4*x1**9*x2 + 7125 mod 32003*x0**2*x1**5*x2**2
641,4,x0*x1**6*x2**17 + 4261 mod 32003*x0**16*x1*x2**2 + 11695 mod 32003*x2**16
641,5,x0**6*x1**2*x2**10 + 16083 mod 32003*x2**6
641,6,x0**3*x1**18*x2**4 + 6948 mod 32003*x1**8 + 17659 mod 32003*x0*x2
641,7,x0*x1**17*x2**3 + 26440 mod 32003*x0**9*x1**2*x2**3 + 20307 mod 32003*x0**3*x1*x2**2
641,8,x0**9*x1**2*x2**10 + 23989 mod 32003*x0**3*x1**14 + 14228 mod 32003*x1**4*x2
641,9,x0**8*x1*x2**11 + 508 mod 32003*x0**8*x1*x2**3
641,10,x0**3*x1**16*x2**5 + 6640 mod 32003*x0**9*x1**9*x2**2 + 27314 mod 32003*x0*x1**9
642,1,x0**10*x1**7*x2**3 + 8056 mod 32003*x0**2*x1**2
642,2,x0**8*x1**2*x2**13 + 6380 mod 32003*x0**7*x1**4*x2 + 23648 mod 32003*x1**2*x2**2
642,3,x0**4*x1**2*x2**13 + 3770 mod 32003*x0**2*x1**2*x2**6 + 25899 mod 32003*x1**3*x2
642,4,x0**2*x1**6*x2**9 + 23484 mod 32003*x0*x1**8*x2**2
642,5,x0**15*x1**4*x2**2 + 19727 mod 32003*x0**3*x1*x2**2
642,6,x0**3*x1**7*x2**15 + 22835 mod 32003*x0**3*x1**4*x2**18
642,7,x0**15*x1**5*x2 + 917 mod 32003*x1**8
642,8,x0*x1**2*x2**11 + 13502 mod 32003*x0**4*x1**3*x2**5 + 23304 mod 32003*x1**3*x2
642,9,x1**3*x2**4 + 21800 mod 32003*x0**2*x2
642,10,x0**10*x1**4*x2**2 + 13528 mod 32003*x1**7*x2**4
643,1,x0*x1**10*x2**5 + 8736 mod 32003*x0**3*x1**4*x2**2
643,2,x0**10*x1**7*x2**4 + 13683 mod 32003*x0**7*x1**5
643,3,x0**7*x1*x2**8 + 9878 mod 32003*x0**8*x1**3*x2
643,4,x0**3*x2**10 + 4519 mod 32003*x0*x1**6*x2**4 + 18899 mod 32003*x2
643,5,x0**3*x1**2*x2**2 + 24432 mod 32003*x0*x1**2*x2
643,6,x0**2*x1**18 + 17766 mod 32003*x0**4*x2**4
643,7,x0**9*x1*x2**8 + 11828 mod 32003*x0**11*x2**3
643,8,x0*x1**3*x2**14 + 19825 mod 32003*x1*x2
643,9,x0**2*x1**21 + 30739 mod 32003*x1**2*x2**3
643,10,x0*x1**18*x2**4 + 12213 mod 32003*x0*x1**12*x2 + 18779 mod 32003*x0**5*x1**3*x2**5
644,1,x0**5*x1**3*x2**5 + 12129 mod 32003*x0**2*x1**3*x2**4 + 1489 mod 32003*x0**3*x1**4
644,2,x1**14*x2**6 + 15142 mod 32003*x0**6*x1**4*x2**4 + 14355 mod 32003*x0**3
644,3,x0**3*x1**5*x2**17 + 18534 mod 32003*x1**11*x2**10
644,4,x0**2*x1**2*x2**7 + 14222 mod 32003*x0**6*x2
644,5,x0**10*x1*x2**11 + 3095 mod 32003*x0**5*x1*x2
644,6,x0**10*x1**7*x2**7 + 12701 mod 32003*x0**4*x1**5*x2**13
644,7,x0**20*x1**5 + 31959 mod 32003*x0**2
644,8,x0**7*x1**6*x2**8 + 24279 mod 32003*x0**8*x2 + 25482 mod 32003*x1**5
644,9,x0**2*x1**3*x2**2 + 25398 mod 32003*x0*x1**2
644,10,x0**3*x1**12*x2**7 + 30251 mod 32003*x0**5*x1*x2**10
646,1,x0**13*x1**3*x2**7 + 22903 mod 32003*x0*x1**2
646,2,x1**20*x2 + 30585 mod 32003*x0**3*x1**10*x2**3
646,3,x0**13*x1**3*x2**8 + 3827 mod 32003*x1**8*x2**2 + 26299 mod 32003*x1*x2
646,4,x0*x1**3*x2**11 + 14110 mod 32003*x0*x1**8*x2**5
646,5,x0**8*x1**5*x2 + 23771 mod 32003*x0**5*x1*x2**5
646,6,x0**11*x1**6*x2**4 + 2952 mod 32003*x0*x1**5*x2**12 + 3670 mod 32003*x0*x1**2*x2**9
646,7,x0**7*x2**11 + 7728 mod 32003*x0**2*x1**7*x2
646,8,x0**7*x1*x2**3 + 3180 mod 32003*x0**7*x1*x2
646,9,x0**6*x1**2*x2**2 + 25341 mod 32003*x0**3*x1**2*x2**2
646,10,x0**2*x2**2 + 30621 mod 32003*x2
647,1,x0**5*x1**8*x2**3 + 10901 mod 32003*x0**10*x1**3*x2**2
647,2,x0**4*x1**14*x2**6 + 17758 mod 32003*x0*x1*x2**5
647,3,x0**10*x1**3*x2**4 + 15338 mod 32003*x0**4*x1**2*x2**10
647,4,x0**13*x1**7*x2**2 + 27485 mod 32003*x0*x2**3
647,5,x0*x2**13 + 12410 mod 32003*x0*x1**9*x2
647,6,x0**2*x1**4*x2**5 + 28132 mod 32003*x0**2*x2**3
647,7,x0**3*x1**10 + 5973 mod 32003*x0**3*x2**10
647,8,x0**10*x1**2*x2**5 + 31334 mod 32003*x0**8*x1**3 + 31511 mod 32003*x1**2*x2
647,9,x0**18*x1**2 + 10453 mod 32003*x0*x1**2*x2**2
647,10,x0**4*x1*x2**10 + 27607 mod 32003*x0*x2**8 + 28462 mod 32003*x0**3
648,1,x0**7*x1**3*x2**6 + 23650 mod 32003*x0**2*x2**7
648,2,x0**12*x1**7 + 2942 mod 32003*x0**3*x1**5*x2**2 + 28857 mod 32003*x2**5
648,3,x0**12*x2**5 + 17384 mod 32003*x0**2*x1**2*x2**2 + 14305 mod 32003*x0*x1**2*x2**2
648,4,x0*x1**3*x2**11 + 9335 mod 32003*x0
648,5,x0**13*x1**11*x2 + 13318 mod 32003*x0**4*x1**18*x2 + 22418 mod 32003*x0*x1**16*x2**4
648,6,x0**13*x1**5*x2**5 + 30840 mod 32003*x1**3*x2**9
648,7,x0**5*x1**2*x2**15 + 19916 mod 32003*x0**2*x1*x2**6
648,8,x0**5*x1*x2**19 + 23442 mod 32003*x0**4*x1**8*x2**6
648,9,x0**2*x1**9*x2**10 + 18837 mod 32003*x0**2*x1**3
648,10,x0**2*x1**7*x2**10 + 18429 mod 32003*x0**3*x1**13
649,1,x1**3*x2**16 + 30920 mod 32003*x0**4*x1**3*x2**6
649,2,x0*x1**10*x2**9 + 18455 mod 32003*x0**6*x1**3
649,3,x0**2*x1**5*x2**16 + 268 mod 32003*x0**9*x1**7
649,4,x0**9*x1**4*x2**8 + 15075 mod 32003*x0**9*x1**5*x2**6
649,5,x0*x1**14*x2**5 + 28310 mod 32003*x1**2*x2**2
649,6,x0**3*x1**12*x2 + 19647 mod 32003*x1**2*x2**10 + 23345 mod 32003*x0*x1*x2**2
649,7,x0**8*x1**6 + 24656 mod 32003*x0**2*x1**2*x2**10
649,8,x1**5*x2**2 + 5112 mod 32003*x1*x2**2
649,9,x0**9*x1**7*x2**8 + 11882 mod 32003*x0**12*x1**6
649,10,x0**2*x2**5 + 2222 mod 32003*x1
651,1,x0**3*x1**8*x2**10 + 8136 mod 32003*x2**6 + 16101 mod 32003*x0*x2**3
651,2,x0**3*x1**2*x2**16 + 16416 mod 32003*x0**9*x1**3*x2**8 + 25888 mod 32003*x1**10*x2
651,3,x0**4*x1**5*x2**9 + 29495 mod 32003*x1**3
651,4,x0**6*x1**3*x2**7 + 26020 mod 32003*x0**6*x2**4 + 3115 mod 32003*x0**3*x1**4*x2**2
651,5,x0**7*x1**2*x2**5 + 31039 mod 32003*x0*x1**3*x2**3
651,6,x0**3*x1**14*x2**7 + 2319 mod 32003*x0*x1**7*x2**9 + 4178 mod 32003*x0*x1**8*x2**5
651,7,x0**10*x2**13 + 28787 mod 32003*x0**3*x1**3*x2**2
651,8,x0**5*x2**13 + 21650 mod 32003*x1**2*x2**9
651,9,x1**8*x2**9 + 18502 mod 32003*x0**2*x1**9
651,10,x0**9*x1 + 17544 mod 32003*x0**2*x2**4
652,1,x0*x1**3*x2**7 + 1956 mod 32003*x0
652,2,x0**10*x1**9*x2**2 + 20677 mod 32003*x0**2*x1*x2
652,3,x0**8*x1**3*x2**8 + 730 mod 32003*x0**4*x1*x2**10
