system_id,poly_index,polynomial
732,2,x0**9*x1**3*x2**5 + 3929 mod 32003*x0**2*x1**5*x2**4 + 31358 mod 32003*x1
732,3,x0**13*x2**7 + 19773 mod 32003*x0**2*x1**5*x2**11
732,4,x0**5*x1**4*x2**4 + 18276 mod 32003*x0*x1**4*x2
732,5,x1**7*x2**11 + 7211 mod 32003*x0**4*x1**6*x2 + 13518 mod 32003*x0**5*x1 + 31790 mod 32003*x0*x2
732,6,x0**5*x1**14*x2 + 27240 mod 32003*x0**3*x1**14*x2**2 + 27982 mod 32003*x0**3*x1**13*x2 + 12007 mod 32003*x0**5*x2**2
732,7,x0**5*x1**9*x2**3 + 2863 mod 32003*x0**2*x1**8 + 31236 mod 32003*x0**2*x2**4
732,8,x0**4*x1**2*x2**9 + 1285 mod 32003*x1**11*x2
732,9,x0*x1**3*x2**6 + 29883 mod 32003*x1
732,10,x0**8*x1**2 + 30198 mod 32003*x0*x2**9
733,1,x0**5*x1**8*x2**3 + 28966 mod 32003*x0**3*x2**2
733,2,x0**3*x1**2*x2**15 + 20751 mod 32003*x0*x1**9*x2**9
733,3,x0**2*x1**4*x2 + 23947 mod 32003*x2**7
733,4,x0**9*x1**4*x2**2 + 15359 mod 32003*x0*x1**10*x2**4
733,5,x0**3*x1**3*x2**8 + 21061 mod 32003*x1**3*x2**5 + 9589 mod 32003*x0*x1**2
733,6,x0**17*x1*x2 + 26062 mod 32003*x0**7*x1*x2**3 + 12955 mod 32003*x0**2*x1**2
733,7,x0**2*x1**6*x2**10 + 26239 mod 32003*x0**2*x1**3*x2**6 + 2760 mod 32003*x1**10
733,8,x0**4*x1**2*x2**5 + 17950 mod 32003*x1
733,9,x0**3*x1**7*x2 + 11243 mod 32003*x0**3*x1**6*x2**2
733,10,x0**2*x1**5*x2**5 + 13171 mod 32003*x0**6*x1**2
734,1,x0**2*x2**2 + 19944 mod 32003*x1
734,2,x0**7*x1**5*x2 + 28815 mod 32003*x0**4*x1*x2**3
734,3,x0**2 + 23305 mod 32003*x2**2
734,4,x0**6*x1**8*x2 + 22841 mod 32003*x2**4
734,5,x0**2 + 433 mod 32003*x0*x1
734,6,x0**3*x1**6*x2**5 + 16168 mod 32003*x1**2*x2**8 + 26218 mod 32003*x0*x2**7
734,7,x1**15*x2**5 + 31349 mod 32003*x0**7*x1**4*x2**8
734,8,x0**14*x2 + 13605 mod 32003*x0**6*x1**6*x2 + 25648 mod 32003*x1**4
734,9,x1**8*x2**11 + 7169 mod 32003*x0**2*x1**15*x2 + 10988 mod 32003*x1**2*x2**7
734,10,x0**2*x1**2*x2**3 + 4996 mod 32003*x0*x1**3
736,1,x0**2*x1**14 + 12579 mod 32003*x0*x1**9*x2**6 + 30600 mod 32003*x0**3*x1**8*x2**4
736,2,x1**4*x2**6 + 26860 mod 32003*x0*x2 + 31814 mod 32003*x0
736,3,x0*x1**8*x2**2 + 15994 mod 32003*x1**6
736,4,x0**8*x1**2*x2**7 + 13498 mod 32003*x1**6*x2**9 + 3694 mod 32003*x0**4*x1**6
736,5,x0**4*x1**13*x2**2 + 13616 mod 32003*x0**2*x1**14*x2**2 + 6728 mod 32003*x0*x2
736,6,x0*x1*x2**8 + 20361 mod 32003*x0**2*x1**3*x2**2 + 12378 mod 32003*x0**4*x1*x2
736,7,x0**3*x1**15 + 26025 mod 32003*x2**4
736,8,x0**9*x1**4*x2**7 + 23895 mod 32003*x0**14*x2**4 + 16921 mod 32003*x0**2*x1
736,9,x0*x1**2*x2**11 + 3279 mod 32003*x0*x2**6
736,10,x0**7*x1**8*x2**3 + 28058 mod 32003*x0**2*x1**2*x2**6 + 18576 mod 32003*x0**2*x1**6*x2 + 16464 mod 32003*x0**2*x1**4
737,1,x0**10*x1**5 + 16134 mod 32003*x0
737,2,x0*x1**13 + 20665 mod 32003*x0
737,3,x0**7*x1**5 + 10488 mod 32003*x0*x1**6*x2**4
737,4,x0**2*x1**7*x2**3 + 10277 mod 32003*x1**4*x2**2 + 8791 mod 32003*x0*x1
737,5,x0**5*x1**9*x2 + 11107 mod 32003*x0**3*x1**5*x2**5 + 15791 mod 32003*x0**5*x1**2*x2**2
737,6,x0**10*x1*x2**2 + 13921 mod 32003*x0**3*x2**4 + 7071 mod 32003*x0**3*x2
737,7,x0**15*x2 + 8515 mod 32003*x0**3*x2**6
737,8,x0**2*x1**10*x2**6 + 11286 mod 32003*x0**2*x2**2
737,9,x0**3*x1**14*x2**3 + 30664 mod 32003*x0**4*x1**8*x2**4
737,10,x1**13 + 28992 mod 32003*x0**7*x1**2*x2
738,1,x0**10*x1**4 + 6418 mod 32003*x0*x1**5
738,2,x0**4*x1**5*x2**11 + 18820 mod 32003*x0**4*x2**2
738,3,x0**7*x1**2*x2**11 + 14798 mod 32003*x0**11 + 28809 mod 32003*x2**8
738,4,x0**5*x1**5*x2**4 + 747 mod 32003*x0**5*x1**4*x2**4 + 30827 mod 32003*x2**4
738,5,x1**9*x2**2 + 4859 mod 32003*x0**7*x2 + 11144 mod 32003*x1**3*x2**3 + 13082 mod 32003*x0**2*x2**4
738,6,x0**4*x1**13*x2**3 + 22183 mod 32003*x0**2*x1**6*x2**3
738,7,x1**8*x2**8 + 2325 mod 32003*x1
738,8,x0**8*x1**8*x2**2 + 5075 mod 32003*x0*x1**3*x2**12 + 29613 mod 32003*x0**7*x1**2*x2**6 + 30031 mod 32003*x0**4*x1**6*x2**4 + 31548 mod 32003*x0*x2**7
738,9,x0**3*x1**2*x2**7 + 204 mod 32003*x0**3*x1*x2**4 + 2167 mod 32003*x0*x2**5
738,10,x0*x1*x2**5 + 27012 mod 32003*x0**2*x1*x2**2
739,1,x0**6*x1**10*x2**4 + 7044 mod 32003*x0**2*x1**7*x2**9
739,2,x0*x1**7*x2 + 13398 mod 32003*x2
739,3,x1*x2 + 1450 mod 32003*x0 + 9055 mod 32003*x2
739,4,x0**5*x1**3*x2**7 + 27027 mod 32003*x1**2*x2**7 + 11743 mod 32003*x0*x1**2
739,5,x0**9*x1**8 + 23698 mod 32003*x0**5*x1**2*x2**7
739,6,x0**11*x1**4*x2**2 + 1755 mod 32003*x0**2*x1*x2**2
739,7,x0**5*x1*x2**13 + 16323 mod 32003*x0*x1**7
739,8,x0**7*x1**2*x2**2 + 12892 mod 32003*x1**6 + 30997 mod 32003*x0**4*x2**2
739,9,x0**3*x1**8*x2**9 + 31794 mod 32003*x0**15*x1**2*x2 + 3655 mod 32003*x0**5*x1**4*x2**9
739,10,x0**4*x1**10*x2 + 11596 mod 32003*x0**3*x1**8*x2**3
741,1,x1*x2**15 + 7421 mod 32003*x0**9*x1**6 + 28803 mod 32003*x0**3*x1**7
741,2,x0*x1**11*x2**4 + 22570 mod 32003*x0**10*x1*x2**4 + 18374 mod 32003*x0**4*x1*x2**9
741,3,x1**5*x2**7 + 12280 mod 32003*x1**3*x2**2
741,4,x0**5*x1**5*x2**4 + 23425 mod 32003*x0**2*x2**7
741,5,x0**6*x2**2 + 6339 mod 32003*x0**4*x1 + 15562 mod 32003*x2
741,6,x1**13*x2**7 + 10489 mod 32003*x0**5
741,7,x0**4*x1*x2**12 + 17729 mod 32003*x0**5*x1**2*x2**4 + 15135 mod 32003*x1
741,8,x0**5*x1**4*x2**5 + 22235 mod 32003*x2
741,9,x0**3*x1**6*x2**2 + 14653 mod 32003*x0**4*x1**2*x2**5 + 17779 mod 32003*x1
741,10,x0**8*x1**3*x2 + 15320 mod 32003*x1**6*x2**2
742,1,x0*x1**5*x2**4 + 29546 mod 32003*x0**2*x1**4*x2**3
742,2,x0*x1**16*x2 + 17328 mod 32003*x0**2
742,3,x0**5*x1**7 + 27538 mod 32003*x1**2*x2**3 + 24013 mod 32003*x1**2
742,4,x1**2*x2**2 + 10547 mod 32003*x2**2
742,5,x0*x1*x2**7 + 20715 mod 32003*x0*x1*x2
742,6,x0**8*x1**4*x2**8 + 27874 mod 32003*x0**5*x1**7*x2
742,7,x1**4*x2**10 + 22746 mod 32003*x0*x2**12
742,8,x0**7*x1**5*x2**7 + 11754 mod 32003*x2**18 + 30392 mod 32003*x0**3*x2**13 + 11871 mod 32003*x0*x1**7*x2**2
742,9,x0*x1**8*x2**4 + 17831 mod 32003*x0**5*x2**3
742,10,x0**5*x1**6 + 11797 mod 32003*x0**3*x2**6 + 25865 mod 32003*x0*x1**2
743,1,x0**10*x1**2*x2 + 2861 mod 32003*x0*x1**5*x2 + 14452 mod 32003*x0*x1*x2**2
743,2,x0**3*x2**11 + 15730 mod 32003*x0**4*x1*x2
743,3,x0**8*x1**4*x2**5 + 17574 mod 32003*x0**3*x2
743,4,x1**15*x2**4 + 6659 mod 32003*x2**4 + 23538 mod 32003*x0*x1
743,5,x0**2*x1**6*x2**6 + 27123 mod 32003*x0**4*x1**2
743,6,x0*x1**4*x2**15 + 16423 mod 32003*x0**4*x1**5*x2**6
743,7,x1**5*x2**5 + 12449 mod 32003*x1**9
743,8,x0**15*x1**4*x2 + 14168 mod 32003*x0**5*x2**2 + 29564 mod 32003*x0**4*x2
743,9,x0**3*x1**2 + 11795 mod 32003*x2
743,10,x0**4*x1**10*x2**4 + 10858 mod 32003*x0**5*x1**7*x2 + 21348 mod 32003*x0**5*x1*x2**6 + 25831 mod 32003*x1**3*x2**6
744,1,x0**3*x1**2*x2**15 + 4302 mod 32003*x1**6*x2**3
744,2,x0**12*x1**2*x2**5 + 13739 mod 32003*x0**8*x1**6*x2**3 + 30981 mod 32003*x0*x1**5
744,3,x0**7*x2**5 + 16359 mod 32003*x0**3*x1**3*x2**3
744,4,x0**9*x1**9 + 10116 mod 32003*x0**4*x2**2
744,5,x0**8*x1**11*x2 + 23963 mod 32003*x0**7*x1**3*x2**3
744,6,x0**4*x1*x2**5 + 29453 mod 32003*x1**7*x2
744,7,x1**8*x2**4 + 2007 mod 32003*x0**2*x2**2
744,8,x0**7*x1**6 + 925 mod 32003*x2**11 + 12805 mod 32003*x0*x2**9
744,9,x0**6*x1**2*x2**4 + 14005 mod 32003*x0*x1*x2**2
744,10,x0**5*x1**5*x2**3 + 26044 mod 32003*x0*x2**2
746,1,x0*x1**13*x2**4 + 31545 mod 32003*x0**2*x2
746,2,x0**10*x1**8*x2**2 + 19665 mod 32003*x2
746,3,x0**5*x1**10*x2**5 + 21398 mod 32003*x0**3*x1**8*x2**2 + 12586 mod 32003*x1**10*x2**2
746,4,x0*x1*x2**16 + 3559 mod 32003*x0*x1*x2
746,5,x0**8*x1**3*x2**3 + 5293 mod 32003*x2
746,6,x1**2*x2**14 + 9017 mod 32003*x0**10 + 23488 mod 32003*x1*x2**2
746,7,x0**4*x1*x2**6 + 22245 mod 32003*x0**3*x2**3 + 5467 mod 32003*x0**2*x1**2*x2 + 23322 mod 32003*x2
746,8,x0**3*x2**11 + 26239 mod 32003*x0*x1*x2**10 + 28663 mod 32003*x0*x1**4*x2**2
746,9,x0**13*x1 + 27531 mod 32003*x0**2*x1**4*x2**4 + 1461 mod 32003*x1**3*x2**2
746,10,x0**3*x1*x2**2 + 28320 mod 32003*x0*x1*x2
747,1,x0**5*x1*x2**9 + 27340 mod 32003*x0**5*x1**8*x2 + 7767 mod 32003*x0**4*x1 + 23010 mod 32003*x1
747,2,x0**7*x1**2*x2**8 + 23053 mod 32003*x0*x1
747,3,x0**17*x1*x2 + 28711 mod 32003*x0**3*x2**8 + 28621 mod 32003*x1*x2**4 + 10462 mod 32003*x2
747,4,x0**7*x1**2 + 1223 mod 32003*x0**3*x2**2
747,5,x1**14*x2**6 + 12421 mod 32003*x0**10*x2**3
747,6,x0**11*x1**2*x2 + 5753 mod 32003*x0**3
747,7,x0**9*x2**4 + 5349 mod 32003*x0**2
747,8,x0**7*x1**7*x2**2 + 3926 mod 32003*x1**8*x2
747,9,x0**2*x1**5*x2 + 234 mod 32003*x2**5
747,10,x0**4*x1**11*x2 + 3930 mod 32003*x0**4*x1**3*x2**2 + 10120 mod 32003*x0**3*x1**3*x2
748,1,x0**5*x1**7*x2**8 + 14383 mod 32003*x0**4*x1**7*x2**6 + 30498 mod 32003*x0**7*x2**2 + 16968 mod 32003*x0**5
748,2,x0**2*x1**11 + 1529 mod 32003*x0**5*x1*x2**4
748,3,x1**7*x2**3 + 13584 mod 32003*x0**5*x2**5 + 16199 mod 32003*x0**2*x2**3 + 15060 mod 32003*x1
748,4,x1**14*x2**6 + 14606 mod 32003*x0**4*x1**3*x2**2
748,5,x0**7*x1**2*x2**4 + 13376 mod 32003*x0**6*x1*x2**2 + 31982 mod 32003*x0**3*x2
748,6,x0**3*x1*x2**16 + 883 mod 32003*x0*x2**2
748,7,x0**12*x1**4*x2**4 + 22310 mod 32003*x0**3*x2**9 + 31573 mod 32003*x0**6*x1**3*x2**2
748,8,x0*x1*x2 + 2326 mod 32003*x1*x2**2
748,9,x0**3*x1*x2**3 + 11639 mod 32003*x1*x2**2
748,10,x0**11 + 31756 mod 32003*x0*x1
749,1,x0**11*x1**4*x2**4 + 11416 mod 32003*x0**9 + 27887 mod 32003*x0*x1*x2**7
749,2,x1**11*x2**3 + 15402 mod 32003*x0*x2
749,3,x0**12*x1*x2 + 26178 mod 32003*x0**2*x2**8 + 10402 mod 32003*x0**2*x1*x2**3
749,4,x0**2*x1**2 + 30817 mod 32003*x0
749,5,x0**8*x1**5 + 5946 mod 32003*x0**5*x1**2 + 3075 mod 32003*x0**3*x1**3
749,6,x1**4*x2**5 + 31655 mod 32003*x0**3*x1**4
749,7,x0*x2**19 + 3038 mod 32003*x0**5*x1**4 + 9536 mod 32003*x0**2*x1**4*x2 + 27089 mod 32003*x1**4*x2**3
749,8,x0**7*x1**4*x2**8 + 6057 mod 32003*x0**7*x2**9
749,9,x0**15*x1*x2 + 22788 mod 32003*x0**3*x1*x2**3
749,10,x0**6*x1**7*x2**2 + 22071 mod 32003*x0**2*x1**3
751,1,x1**10*x2**8 + 5699 mod 32003*x0*x1**2*x2
751,2,x0**2*x1**16 + 1618 mod 32003*x0**9*x1**6*x2 + 10785 mod 32003*x0**2*x1*x2**7
751,3,x0**13*x2 + 14143 mod 32003*x0**6*x1**3*x2
751,4,x0**7*x1**4*x2**4 + 19791 mod 32003*x0**6*x1*x2**3 + 560 mod 32003*x1
751,5,x0**10*x2**3 + 13155 mod 32003*x0*x2**10
751,6,x0**5*x1**14*x2 + 17067 mod 32003*x0**6*x2**7
751,7,x2
751,8,x0**10*x1**2 + 21579 mod 32003*x0**10*x1*x2
751,9,x0**7*x2**10 + 7744 mod 32003*x0**4*x1**3*x2**8 + 468 mod 32003*x0*x1**11
751,10,x0**6*x1**5*x2**2 + 11874 mod 32003*x0*x2
752,1,x0**3*x1**2*x2**7 + 27717 mod 32003*x0**4*x1*x2**4
752,2,x0**3*x1**10*x2 + 15230 mod 32003*x0
752,3,x0*x1*x2**9 + 5618 mod 32003*x2**5
752,4,x0**7*x2**5 + 8143 mod 32003*x0**2*x1**6
752,5,x1**6*x2**8 + 24742 mod 32003*x0**4*x1*x2**4
752,6,x0**6*x2**12 + 5765 mod 32003*x1**2
752,7,x2**16 + 3605 mod 32003*x0**3*x1**4*x2
752,8,x0**5*x1**8*x2**5 + 258 mod 32003*x0**10*x1*x2**6
752,9,x1**11*x2**3 + 25366 mod 32003*x0*x1
752,10,x0**6*x1**3*x2**2 + 27503 mod 32003*x1**2*x2**4 + 4706 mod 32003*x1**2*x2 + 18129 mod 32003*x1**2
753,1,x0**4*x1**8*x2**2 + 6745 mod 32003*x0**4*x2**6
753,2,x0**7*x1**9*x2**4 + 29627 mod 32003*x0**3*x1**5*x2**9
753,3,x0**11*x1**8*x2 + 14170 mod 32003*x0**10*x2
753,4,x0**3*x1**5*x2**12 + 26156 mod 32003*x0**3*x1**4*x2**12 + 4280 mod 32003*x1**4*x2**6
753,5,x0**5*x1**3*x2**2 + 3147 mod 32003*x0**2*x1*x2**7
753,6,x0**8*x1**2*x2**9 + 27040 mod 32003*x0**4*x1**5*x2**6 + 14343 mod 32003*x0**7 + 524 mod 32003*x2**2
753,7,x0**2*x1**6*x2**11 + 15408 mod 32003*x0**5
753,8,x0**4*x1**11*x2 + 9748 mod 32003*x0**6*x1*x2**7 + 6105 mod 32003*x2**8
753,9,x0**4*x1 + 515 mod 32003*x0**2*x1**2 + 12340 mod 32003*x1*x2
753,10,x0**8*x1**12 + 502 mod 32003*x0**10*x1**2*x2**3 + 17446 mod 32003*x1
754,1,x0**3*x1**4*x2**12 + 23494 mod 32003*x0*x1**7*x2**8 + 28302 mod 32003*x0**3*x1
754,2,x1**3 + 22247 mod 32003*x1*x2 + 15862 mod 32003*x1
754,3,x0**4*x1**2*x2**7 + 16446 mod 32003*x0**2*x1**2*x2**4 + 13381 mod 32003*x0*x1**3*x2**3
754,4,x0**4*x2**11 + 25395 mod 32003*x0**4
754,5,x0**5*x1**9*x2**2 + 1316 mod 32003*x0**6*x1*x2**8
754,6,x0**2*x1**12 + 26785 mod 32003*x0**5*x1**3 + 27447 mod 32003*x0*x2
754,7,x1*x2**15 + 11763 mod 32003*x0**2*x1*x2**2
754,8,x0**12*x1**6*x2**2 + 22186 mod 32003*x0**7*x1**3*x2
754,9,x1**17*x2**2 + 23729 mod 32003*x0*x1*x2**7 + 9964 mod 32003*x0*x1**4
754,10,x0**5*x1**5*x2**2 + 6638 mod 32003*x0*x2
756,1,x0**5*x1**7*x2**7 + 9362 mod 32003*x0**4*x1**4*x2**2 + 25859 mod 32003*x1**2
756,2,x0**9*x1**2*x2**6 + 21374 mod 32003*x0*x1**6*x2**5 + 15964 mod 32003*x0**3*x2**2
756,3,x0*x1**10*x2**7 + 5770 mod 32003*x0**10*x1**2
756,4,x0**2*x1**5*x2**3 + 25710 mod 32003*x1**9
756,5,x0**5*x1**2*x2 + 20461 mod 32003*x0**2*x1**5
756,6,x0**7*x1**3*x2 + 29312 mod 32003*x0**3*x1
756,7,x0**3*x1**13*x2**3 + 483 mod 32003*x0**4*x1**6*x2**2
756,8,x0*x1*x2**8 + 10296 mod 32003*x0**2*x1**2*x2 + 4302 mod 32003*x2**4
756,9,x0**6*x1**5*x2**8 + 4896 mod 32003*x0**9*x1**3*x2**6 + 17952 mod 32003*x0**6*x1*x2**7
756,10,x0**2*x1**6*x2**10 + 21385 mod 32003*x0*x1*x2
757,1,x0**3*x1**4*x2 + 3177 mod 32003*x0*x2**6
757,2,x0**9*x1**7 + 5373 mod 32003*x0**5*x1**6*x2**4 + 17809 mod 32003*x0**4*x1**8*x2**2
757,3,x0*x1**6 + 25083 mod 32003*x0**2*x1**3*x2
757,4,x0**5*x1**3*x2 + 25128 mod 32003*x0*x2**3
757,5,x0**2*x1**18 + 18661 mod 32003*x0**3*x2**2
757,6,x0**12*x1**2 + 22432 mod 32003*x0**5*x1**6*x2**3 + 25008 mod 32003*x0**2*x2
757,7,x1**3*x2**7 + 24666 mod 32003*x1**3*x2 + 4231 mod 32003*x0**3
757,8,x0**5*x1**4*x2**8 + 31093 mod 32003*x2**2
757,9,x0**6*x1**2*x2**5 + 1628 mod 32003*x0**2*x1**3
757,10,x0**6*x1**5*x2**2 + 5192 mod 32003*x2
758,1,x0**8*x1**7*x2**2 + 26778 mod 32003*x0**9*x1**3*x2**4 + 31826 mod 32003*x1**7*x2**3
758,2,x0**6*x1**4*x2 + 24712 mod 32003*x0*x1**6*x2
758,3,x0**5*x1**13*x2 + 6025 mod 32003*x0**10*x2**7 + 11987 mod 32003*x0*x2**4
758,4,x0**10*x2**9 + 10320 mod 32003*x0*x1**13*x2
758,5,x0**6*x1**4*x2**5 + 12842 mod 32003*x0**2*x1*x2**3 + 5302 mod 32003*x1**3*x2**3 + 21412 mod 32003*x0**3
758,6,x1**2*x2**9 + 8167 mod 32003*x1**7
758,7,x0**4*x1**4*x2 + 6811 mod 32003*x0*x1**5*x2**3 + 15497 mod 32003*x0*x1**4
758,8,x0*x1**18 + 30590 mod 32003*x0**15*x2**2 + 6548 mod 32003*x0**2*x1**2*x2**12 + 27200 mod 32003*x0**3*x1**3
758,9,x0**8*x2**2 + 20583 mod 32003*x0**7*x2**3
758,10,x0**4*x2**10 + 19607 mod 32003*x0*x1
759,1,x0**12*x1*x2**4 + 27317 mod 32003*x0**8*x1**7 + 5925 mod 32003*x0**2*x1**4*x2**5 + 31917 mod 32003*x1*x2**3
759,2,x1**5*x2**15 + 754 mod 32003*x0**2*x1*x2**3
759,3,x0**5*x1**2*x2**9 + 8145 mod 32003*x0**9*x1**2*x2**2 + 7686 mod 32003*x1**3*x2**10 + 19254 mod 32003*x0**2*x1**3*x2**2 + 7600 mod 32003*x1
759,4,x0**4*x2**8 + 24125 mod 32003*x2
759,5,x0**8*x1*x2**3 + 632 mod 32003*x0*x1**3*x2**4
759,6,x0**13*x1**3*x2**4 + 12786 mod 32003*x1**3*x2 + 14378 mod 32003*x2**3
759,7,x0**5*x1*x2**3 + 31381 mod 32003*x0**3*x1**5
759,8,x0**2*x1**10*x2**8 + 14529 mod 32003*x0**4*x1**9*x2**6 + 2231 mod 32003*x0**9*x2**6
759,9,x0**10*x1**3*x2 + 17286 mod 32003*x1**3*x2**5 + 22070 mod 32003*x0**3
759,10,x0**3*x1*x2**2 + 17616 mod 32003*x1**2
761,1,x0**2*x1**5*x2**8 + 24650 mod 32003*x2**4
761,2,x0**4*x2**6 + 24739 mod 32003*x1**2*x2**2
761,3,x0**6*x1**10*x2 + 17572 mod 32003*x0**7*x2**8 + 12034 mod 32003*x0**4*x1**2*x2**3 + 10437 mod 32003*x2**4
761,4,x0**3*x1**4*x2**4 + 12851 mod 32003*x1
761,5,x0**6*x1**12 + 20534 mod 32003*x0**4*x1**3*x2 + 21362 mod 32003*x1
761,6,x0**6*x1**8*x2**4 + 718 mod 32003*x0**10*x1*x2**6 + 2132 mod 32003*x0**5
761,7,x0**9 + 31354 mod 32003*x0**5
761,8,x0**4*x2**13 + 2262 mod 32003*x1**2*x2**3
761,9,x0**4*x1**4*x2**10 + 14760 mod 32003*x0*x1**4*x2
761,10,x0**2*x2**12 + 2212 mod 32003*x0**7*x1 + 19347 mod 32003*x1**3
762,1,x0**3*x1**9*x2 + 27089 mod 32003*x0**3*x2
762,2,x0**5*x1**4*x2**4 + 16122 mod 32003*x0**7*x1**3*x2**2
762,3,x0**7*x1**4 + 2606 mod 32003*x0**3
762,4,x0*x1**19 + 5547 mod 32003*x0**4*x1**3*x2**5
762,5,x0**11*x1**2*x2 + 17845 mod 32003*x0**2*x2**4
762,6,x0**2*x1**2*x2**11 + 8918 mod 32003*x0**2*x1**6*x2**2 + 22565 mod 32003*x0**4*x1*x2**5
762,7,x0**10*x2**5 + 23804 mod 32003*x0**2*x1**11
762,8,x0**5*x1**4*x2**2 + 31320 mod 32003*x0**2*x2**8
762,9,x0**7*x1**3*x2**10 + 28116 mod 32003*x0*x1
762,10,x0**2*x1*x2**15 + 31867 mod 32003*x0**3*x1*x2**13 + 25834 mod 32003*x0**2*x1**8*x2**6
763,1,x0**2*x1**6*x2**7 + 344 mod 32003*x0**6*x1**4*x2
763,2,x0**9*x1**8*x2 + 2627 mod 32003*x1**3*x2**10 + 15551 mod 32003*x0*x1
763,3,x0**6*x1**12*x2 + 24448 mod 32003*x1*x2**15 + 30894 mod 32003*x0**2*x1**6*x2**3
763,4,x0**13*x2**3 + 23263 mod 32003*x0**9*x1**3*x2
763,5,x0**6*x1**7*x2**4 + 18036 mod 32003*x0**7*x1**7*x2**2 + 10110 mod 32003*x0
763,6,x0*x1**11*x2**4 + 27606 mod 32003*x0**4*x1*x2**3
763,7,x0**5*x1**5*x2**7 + 31533 mod 32003*x0**2*x1*x2**5
763,8,x0**8*x1**4*x2**2 + 7749 mod 32003*x1**2*x2
763,9,x0**8*x2**8 + 24957 mod 32003*x0*x2
763,10,x0**10*x1**5*x2**5 + 21311 mod 32003*x0**3*x1**7*x2**8 + 28656 mod 32003*x0**10*x1**2
764,1,x0**10*x1**8*x2**2 + 19345 mod 32003*x2**6
764,2,x0**2*x1**14*x2**2 + 16698 mod 32003*x1**2
764,3,x0**3*x1**6*x2**5 + 3260 mod 32003*x2**12
764,4,x0**13*x2**6 + 18241 mod 32003*x2**3
764,5,x0**7*x2 + 16128 mod 32003*x0*x1**2*x2**5 + 9113 mod 32003*x1
764,6,x0**12*x2 + 19099 mod 32003*x0**3*x1**3 + 18560 mod 32003*x0
764,7,x0*x1**6*x2**13 + 11402 mod 32003*x0
764,8,x1**13*x2**3 + 27055 mod 32003*x0**8*x1**4*x2**3
764,9,x0**6*x1**2*x2**2 + 7335 mod 32003*x0**5*x1**3*x2
764,10,x0**9*x1*x2**4 + 8426 mod 32003*x0**5*x1**4*x2**5 + 31111 mod 32003*x0*x2**8
766,1,x0**16*x2**3 + 3799 mod 32003*x0**2*x1*x2**5 + 3294 mod 32003*x1**5
766,2,x0**5*x1*x2**6 + 3721 mod 32003*x0*x1**3*x2**5 + 20524 mod 32003*x1
766,3,x0**2*x1*x2**3 + 12933 mod 32003*x2**6
766,4,x1**2
766,5,x0**4*x1**9*x2**3 + 1502 mod 32003*x0*x1**3
766,6,x0**3*x1**7 + 18038 mod 32003*x0**2*x2**5 + 1771 mod 32003*x1
766,7,x0**4*x1*x2**3 + 22852 mod 32003*x1**3*x2
766,8,x0**3*x1**6*x2**10 + 10551 mod 32003*x0**3*x1*x2**7 + 27580 mod 32003*x0*x1*x2**7
766,9,x0**14*x1*x2**4 + 3809 mod 32003*x2
766,10,x0*x1**4*x2**15 + 18609 mod 32003*x0**5*x1**9*x2**3
767,1,x0**5*x2**15 + 12332 mod 32003*x0**9*x1**4 + 5848 mod 32003*x0
767,2,x0**3*x1*x2**3 + 5024 mod 32003*x1*x2**2
767,3,x0**8*x1**9*x2**2 + 22804 mod 32003*x0**2*x1**2*x2**3 + 3728 mod 32003*x0**2 + 20635 mod 32003*x2
767,4,x0**5*x1**4*x2**9 + 27291 mod 32003*x0*x1**4*x2**7
767,5,x0**4*x2**13 + 19431 mod 32003*x0**12*x1
767,6,x0**5*x1**11*x2**4 + 25051 mod 32003*x0**17*x1**2 + 25260 mod 32003*x0**4*x1**5*x2**4
767,7,x0**2*x1**3*x2**7 + 23865 mod 32003*x1**4*x2
767,8,x0*x2**18 + 27642 mod 32003*x0**11*x1**4*x2**3 + 19818 mod 32003*x0*x1**4*x2**9
767,9,x0**4*x1**5*x2**9 + 20934 mod 32003*x0**8*x1**2*x2**3
767,10,x0**8*x1**3*x2 + 7697 mod 32003*x0**2*x1**2*x2**8 + 6151 mod 32003*x1**2*x2**9 + 7207 mod 32003*x1**5*x2**2
768,1,x0**12*x2**7 + 24 mod 32003*x0*x1*x2**16
768,2,x1*x2**4 + 11708 mod 32003*x2**3
768,3,x0**11*x1*x2**8 + 3420 mod 32003*x1**2
768,4,x0*x1**2*x2**9 + 13479 mod 32003*x0*x1**3*x2**7
768,5,x0**7*x1**3 + 27157 mod 32003*x0**3*x1*x2
768,6,x0**4*x1**3*x2**6 + 22768 mod 32003*x0**3*x1**3*x2
768,7,x0**4 + 17843 mod 32003*x0**2*x1**2
768,8,x1**13*x2 + 7166 mod 32003*x0**4*x1**6 + 31760 mod 32003*x1**4*x2**3 + 20194 mod 32003*x1**2
768,9,x0**3*x1*x2**14 + 3100 mod 32003*x0**3*x1**9 + 31232 mod 32003*x1**8*x2**4
768,10,x1**2*x2**14 + 1575 mod 32003*x1*x2
769,1,x0**5*x1**4*x2**8 + 18374 mod 32003*x2**2
769,2,x0*x1**9 + 13124 mod 32003*x0**5*x2**4
769,3,x0**4*x1**10*x2**3 + 7764 mod 32003*x0**3*x2**8
769,4,x0**9*x1*x2 + 4640 mod 32003*x0**3*x1**3 + 29492 mod 32003*x0*x2
769,5,x0*x1**16 + 26330 mod 32003*x0*x1**3
